timestamp_utc,mode,class,score_SYS_1,score_SYS_2,score_SYS_3,score_SYS_4,physics_score,subsystem_score,pf_scale,vll_scale_for_identity,kw_expected,kw_residual,sqs_mean,sqs_p10,sqs_valid_frac,risk_SYS_1,risk_SYS_2,risk_SYS_3,risk_SYS_4,risk_INSTRUMENT,risk_score
2026-02-01 00:12:00+00:00,RUNNING,NORMAL,0.04666708036793456,0.10060245693653871,,0.009567087871283533,0.48761613092975353,0.1071081414885815,0.1,1000,2143.3416104827756,-4.6379821191389965,1.0,1.0,1.0,0.04666708036793456,0.10060245693653871,0.0,0.009567087871283533,0.48761613092975353,0.1071081414885815
2026-02-01 00:13:00+00:00,RUNNING,NORMAL,0.011063770357065288,0.06160987558719526,,0.012674423919051348,0.3482401476961497,0.06794794967447754,0.1,1000,3031.3005728992707,27.55150835072891,1.0,1.0,1.0,0.011063770357065288,0.06160987558719526,0.0,0.012674423919051348,0.3482401476961497,0.06794794967447754
2026-02-01 00:14:00+00:00,RUNNING,NORMAL,0.020870868160706022,0.0938834550647378,,0.01751678826904983,0.2683406897008887,0.06529728657017635,0.1,1000,2775.9861854277274,-10.125051168467962,1.0,1.0,1.0,0.020870868160706022,0.0938834550647378,0.0,0.01751678826904983,0.2683406897008887,0.06529728657017635
2026-02-01 00:15:00+00:00,RUNNING,NORMAL,0.01115364090672287,0.09030386235122997,,0.02446150071395028,0.2615570443361449,0.061815805592360426,0.1,1000,3095.5284954883205,17.197929039981318,1.0,1.0,1.0,0.01115364090672287,0.09030386235122997,0.0,0.02446150071395028,0.2615570443361449,0.061815805592360426
2026-02-01 00:16:00+00:00,RUNNING,NORMAL,0.01305507459718194,0.09516885884008311,,0.030276300618232204,0.27637682983051265,0.06694170614423199,0.1,1000,3037.4217895623824,18.293022474654663,1.0,1.0,1.0,0.01305507459718194,0.09516885884008311,0.0,0.030276300618232204,0.27637682983051265,0.06694170614423199
2026-02-01 00:17:00+00:00,RUNNING,NORMAL,0.008447661901531395,0.07617356140054117,,0.035504030775222115,0.43266099094699195,0.08746005891724144,0.1,1000,3069.9369543481716,43.50193824442067,1.0,1.0,1.0,0.008447661901531395,0.07617356140054117,0.0,0.035504030775222115,0.43266099094699195,0.08746005891724144
2026-02-01 00:18:00+00:00,RUNNING,NORMAL,0.0020632068396450026,0.05754024798852142,,0.03529771751203779,0.3681074524097256,0.07278173440433898,0.1,1000,3455.4404396551317,25.25572284486816,1.0,1.0,1.0,0.0020632068396450026,0.05754024798852142,0.0,0.03529771751203779,0.3681074524097256,0.07278173440433898
2026-02-01 00:19:00+00:00,RUNNING,NORMAL,0.034948444159787116,0.12755377653622216,,0.02244168275565553,0.3700062136684045,0.09176094785817054,0.1,1000,2285.9181008745895,19.535750086949065,1.0,1.0,1.0,0.034948444159787116,0.12755377653622216,0.0,0.02244168275565553,0.3700062136684045,0.09176094785817054
2026-02-01 00:20:00+00:00,RUNNING,NORMAL,0.009621783079133498,0.03377001023870834,,0.030809269240814802,0.40949862350011823,0.0776733801033563,0.1,1000,3870.934165703767,9.405423879566115,1.0,1.0,1.0,0.009621783079133498,0.03377001023870834,0.0,0.030809269240814802,0.40949862350011823,0.0776733801033563
2026-02-01 00:21:00+00:00,RUNNING,NORMAL,0.002775195344057956,0.07534450575519369,,0.02421285830249037,0.33447328234290946,0.06744505953529845,0.1,1000,3394.458620189938,24.718273079292885,1.0,1.0,1.0,0.002775195344057956,0.07534450575519369,0.0,0.02421285830249037,0.33447328234290946,0.06744505953529845
2026-02-01 00:22:00+00:00,RUNNING,NORMAL,0.02128547830347813,0.10121456244327642,,0.01770594091232645,0.29501067974522777,0.07046859378387081,0.1,1000,2713.6317887606274,5.244133461595084,1.0,1.0,1.0,0.02128547830347813,0.10121456244327642,0.0,0.01770594091232645,0.29501067974522777,0.07046859378387081
2026-02-01 00:23:00+00:00,RUNNING,NORMAL,0.005495780312575556,0.07423410179900383,,0.021634384073824696,0.371307958040543,0.07321799044082082,0.1,1000,3253.465111619973,7.096107767782087,1.0,1.0,1.0,0.005495780312575556,0.07423410179900383,0.0,0.021634384073824696,0.371307958040543,0.07321799044082082
2026-02-01 00:24:00+00:00,RUNNING,NORMAL,0.0018035971084964207,0.04191027635250097,,0.015379056182172546,0.389164954042668,0.06858509735104355,0.1,1000,3572.913770874977,14.001328181626832,1.0,1.0,1.0,0.0018035971084964207,0.04191027635250097,0.0,0.015379056182172546,0.389164954042668,0.06858509735104355
2026-02-01 00:25:00+00:00,RUNNING,NORMAL,0.02000584220001676,0.10119116373812923,,0.012976284818950887,0.2517266566826926,0.062233932437042117,0.1,1000,2707.6427712054474,4.4572374483987005,1.0,1.0,1.0,0.02000584220001676,0.10119116373812923,0.0,0.012976284818950887,0.2517266566826926,0.062233932437042117
2026-02-01 00:26:00+00:00,RUNNING,NORMAL,0.008960903221992434,0.07281093582470258,,0.01543246371343331,0.299905750198996,0.06205890661854657,0.1,1000,3137.595406570814,11.36612227534033,1.0,1.0,1.0,0.008960903221992434,0.07281093582470258,0.0,0.01543246371343331,0.299905750198996,0.06205890661854657
2026-02-01 00:27:00+00:00,RUNNING,NORMAL,0.004459059469313684,0.04727583170089784,,0.02491892197308699,0.32414535447692244,0.06307060710027712,0.1,1000,3300.522260259464,15.615485966951383,1.0,1.0,1.0,0.004459059469313684,0.04727583170089784,0.0,0.02491892197308699,0.32414535447692244,0.06307060710027712
2026-02-01 00:28:00+00:00,RUNNING,NORMAL,0.0017767637716037624,0.03843660306595055,,0.0380140448307877,0.3685959713180652,0.07095489353998359,0.1,1000,3532.5515114449113,26.552065340802983,1.0,1.0,1.0,0.0017767637716037624,0.03843660306595055,0.0,0.0380140448307877,0.3685959713180652,0.07095489353998359
2026-02-01 00:29:00+00:00,RUNNING,NORMAL,0.01009913528093535,0.07606901758819494,,0.04630229748285777,0.32171627539984904,0.0742767282568097,0.1,1000,3169.751277621236,25.75552465149167,1.0,1.0,1.0,0.01009913528093535,0.07606901758819494,0.0,0.04630229748285777,0.32171627539984904,0.0742767282568097
2026-02-01 00:30:00+00:00,RUNNING,NORMAL,0.004765362615252968,0.09122454605695372,,0.06350835111688559,0.3176241951554586,0.07805235776696046,0.1,1000,3385.0118373990067,27.686226062532114,1.0,1.0,1.0,0.004765362615252968,0.09122454605695372,0.0,0.06350835111688559,0.3176241951554586,0.07805235776696046
2026-02-01 00:31:00+00:00,RUNNING,NORMAL,0.012561524008344,0.03886539994122793,,0.07945268136844223,,0.030790312968851645,0.1,1000,,,1.0,1.0,1.0,0.012561524008344,0.03886539994122793,0.0,0.07945268136844223,0.0,0.030790312968851645
2026-02-01 00:32:00+00:00,RUNNING,NORMAL,0.012749517305445582,0.05674945759329956,,0.09526293111808024,0.487259918330107,0.11042672471353966,0.1,1000,3931.600412691484,26.929782591534604,1.0,1.0,1.0,0.012749517305445582,0.05674945759329956,0.0,0.09526293111808024,0.487259918330107,0.11042672471353966
2026-02-01 00:33:00+00:00,RUNNING,NORMAL,0.0033867855149943005,0.0949043981900939,,0.09675858470134821,0.4370077567277761,0.10459649194566334,0.1,1000,3586.7891312124866,41.61826230603174,1.0,1.0,1.0,0.0033867855149943005,0.0949043981900939,0.0,0.09675858470134821,0.4370077567277761,0.10459649194566334
2026-02-01 00:34:00+00:00,RUNNING,NORMAL,0.01867193128628683,0.04325007111450764,,0.11717829052536281,0.4075810406362874,0.10476470662459836,0.1,1000,4079.0098984111387,-6.191018222459661,1.0,1.0,1.0,0.01867193128628683,0.04325007111450764,0.0,0.11717829052536281,0.4075810406362874,0.10476470662459836
2026-02-01 00:35:00+00:00,RUNNING,NORMAL,0.008911161801018128,0.08583515197369539,,0.13439173932110493,0.5566942438206238,0.1333732593037381,0.1,1000,3818.5709617030225,41.15502689697723,1.0,1.0,1.0,0.008911161801018128,0.08583515197369539,0.0,0.13439173932110493,0.5566942438206238,0.1333732593037381
2026-02-01 00:36:00+00:00,RUNNING,NORMAL,0.007854970842540717,0.19692472735525812,,0.14746491725882874,0.6085453865869734,0.15868281602020276,0.1,1000,3224.7279185680645,73.13937431655086,1.0,1.0,1.0,0.007854970842540717,0.19692472735525812,0.0,0.14746491725882874,0.6085453865869734,0.15868281602020276
2026-02-01 00:37:00+00:00,RUNNING,NORMAL,0.007131059087390114,0.1655956454059999,,0.17477164605220466,0.4058452655947377,0.13103868163997084,0.1,1000,3563.8820348865875,38.60098115114852,1.0,1.0,1.0,0.007131059087390114,0.1655956454059999,0.0,0.17477164605220466,0.4058452655947377,0.13103868163997084
2026-02-01 00:38:00+00:00,RUNNING,NORMAL,0.008939175298866437,0.1918791568803548,,0.17346303771318358,0.37196323183047536,0.12976053764062973,0.1,1000,3457.2916973850975,37.887935948235736,1.0,1.0,1.0,0.008939175298866437,0.1918791568803548,0.0,0.17346303771318358,0.37196323183047536,0.12976053764062973
2026-02-01 00:39:00+00:00,RUNNING,NORMAL,0.009457541214357554,0.08593227083915148,,0.12617314125440954,0.47321881566181495,0.11892951460609454,0.1,1000,3849.464676158484,28.396863264592866,1.0,1.0,1.0,0.009457541214357554,0.08593227083915148,0.0,0.12617314125440954,0.47321881566181495,0.11892951460609454
2026-02-01 00:40:00+00:00,RUNNING,NORMAL,0.0037951729338172014,0.09288837007851591,,0.08197675116880784,0.37643875395380866,0.09154170262229047,0.1,1000,3513.873197009074,33.136255821114446,1.0,1.0,1.0,0.0037951729338172014,0.09288837007851591,0.0,0.08197675116880784,0.37643875395380866,0.09154170262229047
2026-02-01 00:41:00+00:00,RUNNING,NORMAL,0.02069950997229867,0.019099222630613834,,0.08506423922399467,,0.032865737866545695,0.1,1000,,,1.0,1.0,1.0,0.02069950997229867,0.019099222630613834,0.0,0.08506423922399467,0.0,0.032865737866545695
2026-02-01 00:42:00+00:00,RUNNING,NORMAL,0.0070783539605532245,0.11077508426297807,,0.08316524793435412,0.3078577994789871,0.08519244609993933,0.1,1000,3308.009173310763,30.869244336296106,1.0,1.0,1.0,0.0070783539605532245,0.11077508426297807,0.0,0.08316524793435412,0.3078577994789871,0.08519244609993933
2026-02-01 00:43:00+00:00,RUNNING,NORMAL,0.013482890987039364,0.04363756978301916,,0.09387920916825583,0.48502746052821644,0.10830303618916812,0.1,1000,3949.5168286038224,21.179554123450544,1.0,1.0,1.0,0.013482890987039364,0.04363756978301916,0.0,0.09387920916825583,0.48502746052821644,0.10830303618916812
2026-02-01 00:44:00+00:00,RUNNING,NORMAL,0.0042013358791870145,0.08933304142959685,,0.09099757634652342,0.3721896505276917,0.09295804310099172,0.1,1000,3507.427464044852,31.023463313638786,1.0,1.0,1.0,0.0042013358791870145,0.08933304142959685,0.0,0.09099757634652342,0.3721896505276917,0.09295804310099172
2026-02-01 00:45:00+00:00,RUNNING,NORMAL,0.00902206840004775,0.0731207149190751,,0.0909555020148473,0.466698050933974,0.1068944360757518,0.1,1000,3838.278425403176,30.382797045803727,1.0,1.0,1.0,0.00902206840004775,0.0731207149190751,0.0,0.0909555020148473,0.466698050933974,0.1068944360757518
2026-02-01 00:46:00+00:00,RUNNING,NORMAL,0.013032119376773028,0.055289657951726454,,0.08853930447006046,0.48729122046436496,0.10859290315626821,0.1,1000,3941.2404698117807,24.453894339162616,1.0,1.0,1.0,0.013032119376773028,0.055289657951726454,0.0,0.08853930447006046,0.48729122046436496,0.10859290315626821
2026-02-01 00:47:00+00:00,RUNNING,NORMAL,0.005444793582024503,0.060237350253338075,,0.08165267629434757,0.43246461212388804,0.09623823342232815,0.1,1000,3729.2023716026274,27.246744186846172,1.0,1.0,1.0,0.005444793582024503,0.060237350253338075,0.0,0.08165267629434757,0.43246461212388804,0.09623823342232815
2026-02-01 00:48:00+00:00,RUNNING,NORMAL,0.004723329176433104,0.08365187377802295,,0.07764688664944923,0.3361815345626517,0.08352696693399196,0.1,1000,3404.92358879195,28.444261208050193,1.0,1.0,1.0,0.004723329176433104,0.08365187377802295,0.0,0.07764688664944923,0.3361815345626517,0.08352696693399196
2026-02-01 00:49:00+00:00,RUNNING,NORMAL,0.03318943498514838,0.03863674832888518,,0.07976380964580973,,0.03893427252868993,0.1,1000,,,1.0,1.0,1.0,0.03318943498514838,0.03863674832888518,0.0,0.07976380964580973,0.0,0.03893427252868993
2026-02-01 00:50:00+00:00,RUNNING,NORMAL,0.0032041123013855552,0.07109625619691362,,0.07111337709201258,0.41826535813446475,0.09189288750402007,0.1,1000,3471.9639999218584,47.93809486980808,1.0,1.0,1.0,0.0032041123013855552,0.07109625619691362,0.0,0.07111337709201258,0.41826535813446475,0.09189288750402007
2026-02-01 00:51:00+00:00,RUNNING,NORMAL,0.017530783368804436,0.12007507247298783,,0.07520067944796126,0.3185508114405507,0.09003007766513331,0.1,1000,2950.323663077725,23.619992013183946,1.0,1.0,1.0,0.017530783368804436,0.12007507247298783,0.0,0.07520067944796126,0.3185508114405507,0.09003007766513331
2026-02-01 00:52:00+00:00,RUNNING,NORMAL,0.020186399083048614,0.04054857267426896,,0.08776144973207593,0.5195802898823093,0.11411182321122405,0.1,1000,4090.68784441189,20.730002016681283,1.0,1.0,1.0,0.020186399083048614,0.04054857267426896,0.0,0.08776144973207593,0.5195802898823093,0.11411182321122405
2026-02-01 00:53:00+00:00,RUNNING,NORMAL,0.00472589366755089,0.08738085605451797,,0.09041880635168713,0.5314848512383641,0.11665145484548209,0.1,1000,3500.6882355145412,34.331761758186076,1.0,1.0,1.0,0.00472589366755089,0.08738085605451797,0.0,0.09041880635168713,0.5314848512383641,0.11665145484548209
2026-02-01 00:54:00+00:00,RUNNING,NORMAL,0.016388222359671693,0.15319755643573257,,0.07410619042434997,0.3267987414950783,0.09486418246923302,0.1,1000,3013.1329118407307,21.593507970590508,1.0,1.0,1.0,0.016388222359671693,0.15319755643573257,0.0,0.07410619042434997,0.3267987414950783,0.09486418246923302
2026-02-01 00:55:00+00:00,RUNNING,NORMAL,0.00424402450360767,0.09665052784591342,,0.069884632133688,0.30493347839435997,0.0783214194932165,0.1,1000,3408.758850009315,20.789290731425353,1.0,1.0,1.0,0.00424402450360767,0.09665052784591342,0.0,0.069884632133688,0.30493347839435997,0.0783214194932165
2026-02-01 00:56:00+00:00,RUNNING,NORMAL,0.004104380320186625,0.12192613423893854,,0.06500409288735379,0.35800531374184225,0.08825623417733935,0.1,1000,3409.889553117971,31.331277090362164,1.0,1.0,1.0,0.004104380320186625,0.12192613423893854,0.0,0.06500409288735379,0.35800531374184225,0.08825623417733935
2026-02-01 00:57:00+00:00,RUNNING,NORMAL,0.017489746617257544,0.14297836998596097,,0.059761127569292416,0.2836300970349026,0.08373288142994414,0.1,1000,2962.8774090159313,14.150368761846494,1.0,1.0,1.0,0.017489746617257544,0.14297836998596097,0.0,0.059761127569292416,0.2836300970349026,0.08373288142994414
2026-02-01 00:58:00+00:00,RUNNING,NORMAL,0.003401546873266247,0.08291122729855227,,0.0549173992686711,0.36353394991760923,0.0810697949430853,0.1,1000,3443.590522086277,31.51875846927851,1.0,1.0,1.0,0.003401546873266247,0.08291122729855227,0.0,0.0549173992686711,0.36353394991760923,0.0810697949430853
2026-02-01 00:59:00+00:00,RUNNING,NORMAL,0.00287444745037144,0.08637930204392037,,0.0535314685568128,0.3453021374602563,0.07821928119964396,0.1,1000,3493.060966307273,27.06309295198662,1.0,1.0,1.0,0.00287444745037144,0.08637930204392037,0.0,0.0535314685568128,0.3453021374602563,0.07821928119964396
2026-02-01 01:00:00+00:00,RUNNING,NORMAL,0.004003533194054777,0.08564403291517632,,0.04483913080211937,0.37088378552444845,0.08012994620797462,0.1,1000,3411.396436581501,36.69373694791102,1.0,1.0,1.0,0.004003533194054777,0.08564403291517632,0.0,0.04483913080211937,0.37088378552444845,0.08012994620797462
2026-02-01 01:01:00+00:00,RUNNING,NORMAL,0.005827352586180201,0.09547180707218664,,0.044259798624873704,0.2985321909457834,0.0711263582274186,0.1,1000,3308.0034721823135,27.186011151019557,1.0,1.0,1.0,0.005827352586180201,0.09547180707218664,0.0,0.044259798624873704,0.2985321909457834,0.0711263582274186
2026-02-01 01:02:00+00:00,RUNNING,NORMAL,0.002332058688862339,0.07436482829941635,,0.05630771740370708,0.34125973488036676,0.07655510989356219,0.1,1000,3604.1612858127473,22.95758305517711,1.0,1.0,1.0,0.002332058688862339,0.07436482829941635,0.0,0.05630771740370708,0.34125973488036676,0.07655510989356219
2026-02-01 01:03:00+00:00,RUNNING,NORMAL,0.0033882149020603345,0.04814749187525593,,0.055147724410936697,0.4055784791550487,0.08288545603542011,0.1,1000,3648.744417307315,27.0290500396236,1.0,1.0,1.0,0.0033882149020603345,0.04814749187525593,0.0,0.055147724410936697,0.4055784791550487,0.08288545603542011
2026-02-01 01:04:00+00:00,RUNNING,NORMAL,0.002002725591147376,0.06664741961565344,,0.04546585494129886,0.38305031506506243,0.07884973338566952,0.1,1000,3561.256569364667,29.89434063533281,1.0,1.0,1.0,0.002002725591147376,0.06664741961565344,0.0,0.04546585494129886,0.38305031506506243,0.07884973338566952
2026-02-01 01:05:00+00:00,RUNNING,NORMAL,0.006330898366871824,0.09493077456752437,,0.03864955339309242,0.2764381742541579,0.06647175530029438,0.1,1000,3262.4133198178524,21.836670922888516,1.0,1.0,1.0,0.006330898366871824,0.09493077456752437,0.0,0.03864955339309242,0.2764381742541579,0.06647175530029438
2026-02-01 01:06:00+00:00,RUNNING,NORMAL,0.0031501660462486926,0.06940761412607577,,0.029292275033874556,0.32847520136122177,0.06724455136504413,0.1,1000,3409.29670915941,26.749128340589778,1.0,1.0,1.0,0.0031501660462486926,0.06940761412607577,0.0,0.029292275033874556,0.32847520136122177,0.06724455136504413
2026-02-01 01:07:00+00:00,RUNNING,NORMAL,0.004339214188586955,0.09039921941334014,,0.038970050320722364,0.324453490003922,0.07238393392473726,0.1,1000,3378.4192766964834,29.938711303516357,1.0,1.0,1.0,0.004339214188586955,0.09039921941334014,0.0,0.038970050320722364,0.324453490003922,0.07238393392473726
2026-02-01 01:08:00+00:00,RUNNING,NORMAL,0.012480298021047198,0.1558065919126355,,0.04947466555671657,0.23436530604070957,0.07336514883671492,0.1,1000,3100.26084693548,26.717725385948597,1.0,1.0,1.0,0.012480298021047198,0.1558065919126355,0.0,0.04947466555671657,0.23436530604070957,0.07336514883671492
2026-02-01 01:09:00+00:00,RUNNING,NORMAL,0.002343807505434835,0.09144786172768862,,0.04488294337689692,0.32716031353917985,0.07369072316458915,0.1,1000,3493.93431166321,26.349013336789994,1.0,1.0,1.0,0.002343807505434835,0.09144786172768862,0.0,0.04488294337689692,0.32716031353917985,0.07369072316458915
2026-02-01 01:10:00+00:00,RUNNING,NORMAL,0.00696148679531117,0.05823889757351545,,0.039686518118188505,0.4399026924661372,0.08671185533189366,0.1,1000,3783.019879442354,24.41282601219109,1.0,1.0,1.0,0.00696148679531117,0.05823889757351545,0.0,0.039686518118188505,0.4399026924661372,0.08671185533189366
2026-02-01 01:11:00+00:00,RUNNING,NORMAL,0.005305065817209667,0.11359076623994076,,0.03509159465966085,0.2890663462595071,0.06947314880164641,0.1,1000,3298.0609931388794,23.56976263035176,1.0,1.0,1.0,0.005305065817209667,0.11359076623994076,0.0,0.03509159465966085,0.2890663462595071,0.06947314880164641
2026-02-01 01:12:00+00:00,RUNNING,NORMAL,0.003953053887971522,0.052577606148728265,,0.032160662792031745,0.4057949844162396,0.07770684441352914,0.1,1000,3675.6818625320584,23.300482565980474,1.0,1.0,1.0,0.003953053887971522,0.052577606148728265,0.0,0.032160662792031745,0.4057949844162396,0.07770684441352914
2026-02-01 01:13:00+00:00,RUNNING,NORMAL,0.003302130645821518,0.04988831180081621,,0.02056821423392414,0.3958352774380034,0.07257397806238955,0.1,1000,3648.898400337192,22.943405117353905,1.0,1.0,1.0,0.003302130645821518,0.04988831180081621,0.0,0.02056821423392414,0.3958352774380034,0.07257397806238955
2026-02-01 01:14:00+00:00,RUNNING,NORMAL,0.0017010604836043657,0.06072540550594635,,0.015983830707445978,0.3676059476167733,0.06792963224626385,0.1,1000,3567.4867968691888,16.30935986158056,1.0,1.0,1.0,0.0017010604836043657,0.06072540550594635,0.0,0.015983830707445978,0.3676059476167733,0.06792963224626385
2026-02-01 01:15:00+00:00,RUNNING,NORMAL,0.027874871688074333,0.04410845930329753,,0.023823819929582803,,0.02293440106824763,0.1,1000,,,1.0,1.0,1.0,0.027874871688074333,0.04410845930329753,0.0,0.023823819929582803,0.0,0.02293440106824763
2026-02-01 01:16:00+00:00,RUNNING,NORMAL,0.0011403750562845602,0.0674474588019894,,0.02335297810926013,0.3956560329513282,0.07472353704658473,0.1,1000,3498.754487646221,52.40512389224068,1.0,1.0,1.0,0.0011403750562845602,0.0674474588019894,0.0,0.02335297810926013,0.3956560329513282,0.07472353704658473
2026-02-01 01:17:00+00:00,RUNNING,NORMAL,0.014111068748796071,0.03452666056414612,,0.033836539401454056,0.38300705738691987,0.07635152065036739,0.1,1000,3990.790113014894,-2.5865567648943397,1.0,1.0,1.0,0.014111068748796071,0.03452666056414612,0.0,0.033836539401454056,0.38300705738691987,0.07635152065036739
2026-02-01 01:18:00+00:00,RUNNING,NORMAL,0.4665961058292462,0.3485867000150093,,0.0761529982789599,0.3867283272865571,0.3065598429328187,0.1,1000,3002.8194007326706,22.660217785847635,1.0,1.0,1.0,0.4665961058292462,0.3485867000150093,0.0,0.0761529982789599,0.3867283272865571,0.3065598429328187
2026-02-01 01:19:00+00:00,RUNNING,NORMAL,0.059102757145348184,0.11344585091266886,,0.07462015504435578,0.32814084264501076,0.1067588597625791,0.1,1000,3505.3047338430342,18.610069860669228,1.0,1.0,1.0,0.059102757145348184,0.11344585091266886,0.0,0.07462015504435578,0.32814084264501076,0.1067588597625791
2026-02-01 01:20:00+00:00,RUNNING,NORMAL,0.2870150790278199,0.35249602920763334,,0.21154131573177967,0.40163781576025437,0.27426572025768853,0.1,1000,3692.1370661185547,15.679602399964097,1.0,1.0,1.0,0.2870150790278199,0.35249602920763334,0.0,0.21154131573177967,0.40163781576025437,0.27426572025768853
2026-02-01 01:21:00+00:00,RUNNING,NORMAL,0.6801463199540869,0.4344559469849067,,0.2876449551522539,0.40795484751052147,0.460063548909426,0.1,1000,2708.8747804147847,21.699763367033484,1.0,1.0,1.0,0.6801463199540869,0.4344559469849067,0.0,0.2876449551522539,0.40795484751052147,0.460063548909426
2026-02-01 01:22:00+00:00,RUNNING,PROCESS,0.9925468776841523,0.8551589241596004,0.9999999404037712,0.6673120716501743,0.6062627691695909,0.8320640484060127,0.1,1000,723.3387790906769,-402.96655814623244,1.0,1.0,1.0,0.9925468776841523,0.8551589241596004,0.9999999404037712,0.6673120716501743,0.6062627691695909,0.8320640484060127
2026-02-01 01:23:00+00:00,RUNNING,PROCESS,0.9881708462875679,0.7672547622738332,,0.5307276030590148,,0.6268060195526373,0.1,1000,,,1.0,1.0,1.0,0.9881708462875679,0.7672547622738332,0.0,0.5307276030590148,0.0,0.6268060195526373
2026-02-01 01:24:00+00:00,RUNNING,SYS_3,0.9874609709226485,0.8370515106025671,0.9999998660382781,0.6720063679997077,0.819418652339274,0.8609020321485593,0.1,1000,670.5133253916493,-386.57073263239005,1.0,1.0,1.0,0.9874609709226485,0.8370515106025671,0.9999998660382781,0.6720063679997077,0.819418652339274,0.8609020321485593
2026-02-01 01:25:00+00:00,RUNNING,SYS_3,0.9837590204420241,0.8316854813806279,0.999998630606062,0.6450120868516469,0.8075372465742344,0.8499056825910096,0.1,1000,666.1924751280093,-383.99058924121687,1.0,1.0,1.0,0.9837590204420241,0.8316854813806279,0.999998630606062,0.6450120868516469,0.8075372465742344,0.8499056825910096
