start_ts,end_ts,duration_minutes,severity,class,sensor,sensor_rank,sensor_peak_score,sensor_mean_score,alert_max_score,alert_mean_score,threshold
2026-02-01 01:21:00+00:00,2026-02-01 01:47:00+00:00,27,HIGH,ELEC,DESF_TA__J2_VBC,27,0.5262905979277015,0.25880670456304516,0.9239576878821544,0.7168538814244391,MEDIUM
2026-02-01 01:21:00+00:00,2026-02-01 01:47:00+00:00,27,HIGH,ELEC,DESF_TA__J2_VBN,28,0.5226116498131452,0.2583336740834983,0.9239576878821544,0.7168538814244391,MEDIUM
2026-02-01 01:21:00+00:00,2026-02-01 01:47:00+00:00,27,HIGH,ELEC,DESF_TA__J2_VAB,29,0.5194857710271841,0.2567572735206884,0.9239576878821544,0.7168538814244391,MEDIUM
2026-02-01 01:21:00+00:00,2026-02-01 01:47:00+00:00,27,HIGH,ELEC,DESF_TA__FREC,30,0.4728635915474372,0.21156320397892164,0.9239576878821544,0.7168538814244391,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__J2_VBC,1,1.0,0.8278753427297642,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__J2_VCA,2,1.0,0.8145883053282025,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__J2_V_AVG_LL,3,1.0,0.8144215183762792,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__J2_V_AVG_LN,4,1.0,0.8125603821305968,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__J2_VCN,5,1.0,0.8118088681134402,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__J2_VAB,6,1.0,0.8077710861370052,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__J2_VBN,7,1.0,0.806862796036509,0.8296753484434924,0.6310299418473103,MEDIUM
2026-02-01 03:39:00+00:00,2026-02-01 04:02:00+00:00,24,MEDIUM,PROCESS,DESF_TA__J2_VAN,8,1.0,0.7888199590092225,0.8296753484434924,0.6310299418473103,MEDIUM
