timestamp_utc,mode,class,mech_score,elec_score,therm_score,physics_score,subsystem_score,pf_scale,vll_scale_for_identity,kw_expected,kw_residual,sqs_mean,sqs_p10,sqs_valid_frac,risk_mech,risk_elec,risk_therm,risk_instrument,risk_score
2026-02-01 00:10:00+00:00,RUNNING,NORMAL,0.00492352022636544,0.06434678724391447,0.0030053639084187548,0.33693936348959536,0.07523631664906377,0.1,1000,2741.7374792377796,7.992717932032065,1.0,1.0,1.0,0.00492352022636544,0.06434678724391447,0.0030053639084187548,0.33693936348959536,0.07523631664906377
2026-02-01 00:11:00+00:00,RUNNING,NORMAL,0.00813359301841128,0.05812317533743694,0.0030472280088770344,0.4298419321488108,0.08812324286007679,0.1,1000,2652.2101015033068,32.10191049669356,1.0,1.0,1.0,0.00813359301841128,0.05812317533743694,0.0030472280088770344,0.4298419321488108,0.08812324286007679
2026-02-01 00:12:00+00:00,RUNNING,NORMAL,0.03849382989652386,0.05203446636969502,0.002982750511426879,0.48761613092975353,0.10527473580407891,0.1,1000,2143.3416104827756,-4.6379821191389965,1.0,1.0,1.0,0.03849382989652386,0.05203446636969502,0.002982750511426879,0.48761613092975353,0.10527473580407891
2026-02-01 00:13:00+00:00,RUNNING,NORMAL,0.04964675858361538,0.05513800653532127,0.0029923117271286417,0.3482401476961497,0.08935953661576003,0.1,1000,3031.3005728992707,27.55150835072891,1.0,1.0,1.0,0.04964675858361538,0.05513800653532127,0.0029923117271286417,0.3482401476961497,0.08935953661576003
2026-02-01 00:14:00+00:00,RUNNING,NORMAL,0.01592291468052578,0.04727789689495411,0.0027739570847507837,0.2683406897008887,0.0627874810064764,0.1,1000,2775.9861854277274,-10.125051168467962,1.0,1.0,1.0,0.01592291468052578,0.04727789689495411,0.0027739570847507837,0.2683406897008887,0.0627874810064764
2026-02-01 00:15:00+00:00,RUNNING,NORMAL,0.04464153425026958,0.047958298358404865,0.0026849349801822712,0.2615570443361449,0.07204623823843889,0.1,1000,3095.5284954883205,17.197929039981318,1.0,1.0,1.0,0.04464153425026958,0.047958298358404865,0.0026849349801822712,0.2615570443361449,0.07204623823843889
2026-02-01 00:16:00+00:00,RUNNING,NORMAL,0.013686203387937971,0.044152238031791066,0.002782445996741758,0.27637682983051265,0.062117345808875964,0.1,1000,3037.4217895623824,18.293022474654663,1.0,1.0,1.0,0.013686203387937971,0.044152238031791066,0.002782445996741758,0.27637682983051265,0.062117345808875964
2026-02-01 00:17:00+00:00,RUNNING,NORMAL,0.05508564916812418,0.06003236254425122,0.0030049845045026077,0.43266099094699195,0.10564120031141437,0.1,1000,3069.9369543481716,43.50193824442067,1.0,1.0,1.0,0.05508564916812418,0.06003236254425122,0.0030049845045026077,0.43266099094699195,0.10564120031141437
2026-02-01 00:18:00+00:00,RUNNING,NORMAL,0.0803915859847603,0.07187683039358893,0.003290838345525256,0.3681074524097256,0.10900368923670616,0.1,1000,3455.4404396551317,25.25572284486816,1.0,1.0,1.0,0.0803915859847603,0.07187683039358893,0.003290838345525256,0.3681074524097256,0.10900368923670616
2026-02-01 00:19:00+00:00,RUNNING,NORMAL,0.04857277384820047,0.04973931407288116,0.003321471190257855,0.3700062136684045,0.09040838341076954,0.1,1000,2285.9181008745895,19.535750086949065,1.0,1.0,1.0,0.04857277384820047,0.04973931407288116,0.003321471190257855,0.3700062136684045,0.09040838341076954
2026-02-01 00:20:00+00:00,RUNNING,NORMAL,0.04593793981445766,0.103205214997301,0.003115106319495439,0.40949862350011823,0.11409216354296542,0.1,1000,3870.934165703767,9.405423879566115,1.0,1.0,1.0,0.04593793981445766,0.103205214997301,0.003115106319495439,0.40949862350011823,0.11409216354296542
2026-02-01 00:21:00+00:00,RUNNING,NORMAL,0.08633583062270331,0.06786733151173087,0.0030371869109180327,0.33447328234290946,0.10459767703052839,0.1,1000,3394.458620189938,24.718273079292885,1.0,1.0,1.0,0.08633583062270331,0.06786733151173087,0.0030371869109180327,0.33447328234290946,0.10459767703052839
2026-02-01 00:22:00+00:00,RUNNING,NORMAL,0.11441945953653705,0.044669115180391385,0.002663796830494348,0.29501067974522777,0.10033217253695108,0.1,1000,2713.6317887606274,5.244133461595084,1.0,1.0,1.0,0.11441945953653705,0.044669115180391385,0.002663796830494348,0.29501067974522777,0.10033217253695108
2026-02-01 00:23:00+00:00,RUNNING,NORMAL,0.09537712610260085,0.06083848972726249,0.0024740922466866696,0.371307958040543,0.11074277297279383,0.1,1000,3253.465111619973,7.096107767782087,1.0,1.0,1.0,0.09537712610260085,0.06083848972726249,0.0024740922466866696,0.371307958040543,0.11074277297279383
2026-02-01 00:24:00+00:00,RUNNING,NORMAL,0.07709990940664019,0.09126708176791533,0.0027209703976842545,0.389164954042668,0.11771133545943593,0.1,1000,3572.913770874977,14.001328181626832,1.0,1.0,1.0,0.07709990940664019,0.09126708176791533,0.0027209703976842545,0.389164954042668,0.11771133545943593
2026-02-01 00:25:00+00:00,RUNNING,NORMAL,0.16655383059542844,0.05095580600534377,0.002773949302084176,0.2517266566826926,0.11430346359368332,0.1,1000,2707.6427712054474,4.4572374483987005,1.0,1.0,1.0,0.16655383059542844,0.05095580600534377,0.002773949302084176,0.2517266566826926,0.11430346359368332
2026-02-01 00:26:00+00:00,RUNNING,NORMAL,0.11436851268115407,0.05189149012444001,0.0026340723058383146,0.299905750198996,0.1035719742541111,0.1,1000,3137.595406570814,11.36612227534033,1.0,1.0,1.0,0.11436851268115407,0.05189149012444001,0.0026340723058383146,0.299905750198996,0.1035719742541111
2026-02-01 00:27:00+00:00,RUNNING,NORMAL,0.0558615451994736,0.060207117605150906,0.002756061584214342,0.32414535447692244,0.08965924430112984,0.1,1000,3300.522260259464,15.615485966951383,1.0,1.0,1.0,0.0558615451994736,0.060207117605150906,0.002756061584214342,0.32414535447692244,0.08965924430112984
2026-02-01 00:28:00+00:00,RUNNING,NORMAL,0.050875726929680676,0.0722669651601738,0.002790247253349711,0.3685959713180652,0.09880787491835341,0.1,1000,3532.5515114449113,26.552065340802983,1.0,1.0,1.0,0.050875726929680676,0.0722669651601738,0.002790247253349711,0.3685959713180652,0.09880787491835341
2026-02-01 00:29:00+00:00,RUNNING,NORMAL,0.054791258972340495,0.0475294015497634,0.002351045214914143,0.32171627539984904,0.0844223291905285,0.1,1000,3169.751277621236,25.75552465149167,1.0,1.0,1.0,0.054791258972340495,0.0475294015497634,0.002351045214914143,0.32171627539984904,0.0844223291905285
2026-02-01 00:30:00+00:00,RUNNING,NORMAL,0.07490148025817116,0.05552180844279938,0.00229252336518476,0.3176241951554586,0.09363565872980052,0.1,1000,3385.0118373990067,27.686226062532114,1.0,1.0,1.0,0.07490148025817116,0.05552180844279938,0.00229252336518476,0.3176241951554586,0.09363565872980052
2026-02-01 00:31:00+00:00,RUNNING,NORMAL,0.048334667022581095,0.09990925680816036,0.002368191497995104,,0.05224060201321817,0.1,1000,,,1.0,1.0,1.0,0.048334667022581095,0.09990925680816036,0.002368191497995104,0.0,0.05224060201321817
2026-02-01 00:32:00+00:00,RUNNING,NORMAL,0.04040548983454242,0.09683659634109155,0.002162983058165463,0.487259918330107,0.12144816524826459,0.1,1000,3931.600412691484,26.929782591534604,1.0,1.0,1.0,0.04040548983454242,0.09683659634109155,0.002162983058165463,0.487259918330107,0.12144816524826459
2026-02-01 00:33:00+00:00,RUNNING,NORMAL,0.01759904896778377,0.06682341033827086,0.00210096417899023,0.4370077567277761,0.09541416879771988,0.1,1000,3586.7891312124866,41.61826230603174,1.0,1.0,1.0,0.01759904896778377,0.06682341033827086,0.00210096417899023,0.4370077567277761,0.09541416879771988
2026-02-01 00:34:00+00:00,RUNNING,NORMAL,0.03418569302524575,0.10443007853880368,0.0021340288813218116,0.4075810406362874,0.10997278036508588,0.1,1000,4079.0098984111387,-6.191018222459661,1.0,1.0,1.0,0.03418569302524575,0.10443007853880368,0.0021340288813218116,0.4075810406362874,0.10997278036508588
2026-02-01 00:35:00+00:00,RUNNING,NORMAL,0.0574934462934009,0.08863812918796918,0.002274067254590313,0.5566942438206238,0.13499129794477033,0.1,1000,3818.5709617030225,41.15502689697723,1.0,1.0,1.0,0.0574934462934009,0.08863812918796918,0.002274067254590313,0.5566942438206238,0.13499129794477033
2026-02-01 00:36:00+00:00,RUNNING,NORMAL,0.026594077460785952,0.05802315886129951,0.002305314682935122,0.6085453865869734,0.12124363778197253,0.1,1000,3224.7279185680645,73.13937431655086,1.0,1.0,1.0,0.026594077460785952,0.05802315886129951,0.002305314682935122,0.6085453865869734,0.12124363778197253
2026-02-01 00:37:00+00:00,RUNNING,NORMAL,0.024425558119349412,0.056057788010121914,0.0024981202130509466,0.4058452655947377,0.08942067892706257,0.1,1000,3563.8820348865875,38.60098115114852,1.0,1.0,1.0,0.024425558119349412,0.056057788010121914,0.0024981202130509466,0.4058452655947377,0.08942067892706257
2026-02-01 00:38:00+00:00,RUNNING,NORMAL,0.019276249500139224,0.04914306828240186,0.0027126616437634808,0.37196323183047536,0.08014814516487705,0.1,1000,3457.2916973850975,37.887935948235736,1.0,1.0,1.0,0.019276249500139224,0.04914306828240186,0.0027126616437634808,0.37196323183047536,0.08014814516487705
2026-02-01 00:39:00+00:00,RUNNING,NORMAL,0.028477480814844275,0.08271895327747278,0.0029329893113573227,0.47321881566181495,0.11034152256794529,0.1,1000,3849.464676158484,28.396863264592866,1.0,1.0,1.0,0.028477480814844275,0.08271895327747278,0.0029329893113573227,0.47321881566181495,0.11034152256794529
2026-02-01 00:40:00+00:00,RUNNING,NORMAL,0.014831118819500996,0.06245019830857793,0.0026691690673510083,0.37643875395380866,0.08391464936408692,0.1,1000,3513.873197009074,33.136255821114446,1.0,1.0,1.0,0.014831118819500996,0.06245019830857793,0.0026691690673510083,0.37643875395380866,0.08391464936408692
2026-02-01 00:41:00+00:00,RUNNING,NORMAL,0.0063829842524862155,0.11680441146923404,0.0024285804757464714,,0.04347987553048418,0.1,1000,,,1.0,1.0,1.0,0.0063829842524862155,0.11680441146923404,0.0024285804757464714,0.0,0.04347987553048418
2026-02-01 00:42:00+00:00,RUNNING,NORMAL,0.01504332603155913,0.04866681962315726,0.00263925091486417,0.3078577994789871,0.06887310846935531,0.1,1000,3308.009173310763,30.869244336296106,1.0,1.0,1.0,0.01504332603155913,0.04866681962315726,0.00263925091486417,0.3078577994789871,0.06887310846935531
2026-02-01 00:43:00+00:00,RUNNING,NORMAL,0.01614788533049454,0.09719007326414057,0.0024181749266011083,0.48502746052821644,0.11278513071355976,0.1,1000,3949.5168286038224,21.179554123450544,1.0,1.0,1.0,0.01614788533049454,0.09719007326414057,0.0024181749266011083,0.48502746052821644,0.11278513071355976
2026-02-01 00:44:00+00:00,RUNNING,NORMAL,0.05872595281434936,0.06168448686217195,0.0011641320056807504,0.3721896505276917,0.09814672116864159,0.1,1000,3507.427464044852,31.023463313638786,1.0,1.0,1.0,0.05872595281434936,0.06168448686217195,0.0011641320056807504,0.3721896505276917,0.09814672116864159
2026-02-01 00:45:00+00:00,RUNNING,NORMAL,0.007797130286733607,0.08705629931660899,0.0023934348514278677,0.466698050933974,0.10356242312541775,0.1,1000,3838.278425403176,30.382797045803727,1.0,1.0,1.0,0.007797130286733607,0.08705629931660899,0.0023934348514278677,0.466698050933974,0.10356242312541775
2026-02-01 00:46:00+00:00,RUNNING,NORMAL,0.03679371825783772,0.09777121177336054,0.0016839358622135659,0.48729122046436496,0.12044399883946216,0.1,1000,3941.2404698117807,24.453894339162616,1.0,1.0,1.0,0.03679371825783772,0.09777121177336054,0.0016839358622135659,0.48729122046436496,0.12044399883946216
2026-02-01 00:47:00+00:00,RUNNING,NORMAL,0.08223197277350733,0.07852042330005551,0.0020579839655713223,0.43246461212388804,0.12144172791772416,0.1,1000,3729.2023716026274,27.246744186846172,1.0,1.0,1.0,0.08223197277350733,0.07852042330005551,0.0020579839655713223,0.43246461212388804,0.12144172791772416
2026-02-01 00:48:00+00:00,RUNNING,NORMAL,0.023471686938163375,0.05620014421959413,0.0012092236595530686,0.3361815345626517,0.07849375456005207,0.1,1000,3404.92358879195,28.444261208050193,1.0,1.0,1.0,0.023471686938163375,0.05620014421959413,0.0012092236595530686,0.3361815345626517,0.07849375456005207
2026-02-01 00:49:00+00:00,RUNNING,NORMAL,0.041990242300664164,0.1416817434051458,0.0008268190923919411,,0.06440921779648305,0.1,1000,,,1.0,1.0,1.0,0.041990242300664164,0.1416817434051458,0.0008268190923919411,0.0,0.06440921779648305
2026-02-01 00:50:00+00:00,RUNNING,NORMAL,0.009228035894033936,0.06452074229018892,0.0008319994596319303,0.41826535813446475,0.08867667591491582,0.1,1000,3471.9639999218584,47.93809486980808,1.0,1.0,1.0,0.009228035894033936,0.06452074229018892,0.0008319994596319303,0.41826535813446475,0.08867667591491582
2026-02-01 00:51:00+00:00,RUNNING,NORMAL,0.08187322725293943,0.03546190196676459,0.0010813581082034984,0.3185508114405507,0.0890121205701974,0.1,1000,2950.323663077725,23.619992013183946,1.0,1.0,1.0,0.08187322725293943,0.03546190196676459,0.0010813581082034984,0.3185508114405507,0.0890121205701974
2026-02-01 00:52:00+00:00,RUNNING,NORMAL,0.009733395564189153,0.11079311231390795,0.001229649917521671,0.5195802898823093,0.12030576860700284,0.1,1000,4090.68784441189,20.730002016681283,1.0,1.0,1.0,0.009733395564189153,0.11079311231390795,0.001229649917521671,0.5195802898823093,0.12030576860700284
2026-02-01 00:53:00+00:00,RUNNING,NORMAL,0.014622197392619366,0.06224381988879727,0.0009369920450399459,0.5314848512383641,0.10676638243424004,0.1,1000,3500.6882355145412,34.331761758186076,1.0,1.0,1.0,0.014622197392619366,0.06224381988879727,0.0009369920450399459,0.5314848512383641,0.10676638243424004
2026-02-01 00:54:00+00:00,RUNNING,NORMAL,0.02040307567497481,0.03647028799061375,0.0006946122304209782,0.3267987414950783,0.0690296802727512,0.1,1000,3013.1329118407307,21.593507970590508,1.0,1.0,1.0,0.02040307567497481,0.03647028799061375,0.0006946122304209782,0.3267987414950783,0.0690296802727512
2026-02-01 00:55:00+00:00,RUNNING,NORMAL,0.010819557140995311,0.056059435517339294,0.001563160478810273,0.30493347839435997,0.0693821431920105,0.1,1000,3408.758850009315,20.789290731425353,1.0,1.0,1.0,0.010819557140995311,0.056059435517339294,0.001563160478810273,0.30493347839435997,0.0693821431920105
2026-02-01 00:56:00+00:00,RUNNING,NORMAL,0.004913568893452688,0.0591509342482565,0.0010016163862151652,0.35800531374184225,0.0762736155425332,0.1,1000,3409.889553117971,31.331277090362164,1.0,1.0,1.0,0.004913568893452688,0.0591509342482565,0.0010016163862151652,0.35800531374184225,0.0762736155425332
2026-02-01 00:57:00+00:00,RUNNING,NORMAL,0.020280662835438893,0.036508344042581825,0.000930855574702414,0.2836300970349026,0.0625602952361877,0.1,1000,2962.8774090159313,14.150368761846494,1.0,1.0,1.0,0.020280662835438893,0.036508344042581825,0.000930855574702414,0.2836300970349026,0.0625602952361877
2026-02-01 00:58:00+00:00,RUNNING,NORMAL,0.02147070449128927,0.06259949816292339,0.0007709858301063993,0.36353394991760923,0.08407031120706146,0.1,1000,3443.590522086277,31.51875846927851,1.0,1.0,1.0,0.02147070449128927,0.06259949816292339,0.0007709858301063993,0.36353394991760923,0.08407031120706146
2026-02-01 00:59:00+00:00,RUNNING,NORMAL,0.015132396615106953,0.06392607414885884,0.0028822258584489044,0.3453021374602563,0.07989811918529567,0.1,1000,3493.060966307273,27.06309295198662,1.0,1.0,1.0,0.015132396615106953,0.06392607414885884,0.0028822258584489044,0.3453021374602563,0.07989811918529567
2026-02-01 01:00:00+00:00,RUNNING,NORMAL,0.0140107193065195,0.06178516171864349,0.006098102607703347,0.37088378552444845,0.08307584149555396,0.1,1000,3411.396436581501,36.69373694791102,1.0,1.0,1.0,0.0140107193065195,0.06178516171864349,0.006098102607703347,0.37088378552444845,0.08307584149555396
2026-02-01 01:01:00+00:00,RUNNING,NORMAL,0.020428070179895414,0.05390598725298412,0.0025464568886847463,0.2985321909457834,0.07117871720549933,0.1,1000,3308.0034721823135,27.186011151019557,1.0,1.0,1.0,0.020428070179895414,0.05390598725298412,0.0025464568886847463,0.2985321909457834,0.07117871720549933
2026-02-01 01:02:00+00:00,RUNNING,NORMAL,0.007378017162589611,0.06822859212485402,0.0018083550289671984,0.34125973488036676,0.07792252665908284,0.1,1000,3604.1612858127473,22.95758305517711,1.0,1.0,1.0,0.007378017162589611,0.06822859212485402,0.0018083550289671984,0.34125973488036676,0.07792252665908284
2026-02-01 01:03:00+00:00,RUNNING,NORMAL,0.009361057786972281,0.07796486147192329,0.0010552510652906085,0.4055784791550487,0.09155913118210521,0.1,1000,3648.744417307315,27.0290500396236,1.0,1.0,1.0,0.009361057786972281,0.07796486147192329,0.0010552510652906085,0.4055784791550487,0.09155913118210521
2026-02-01 01:04:00+00:00,RUNNING,NORMAL,0.03620266712654645,0.07076225900548304,0.0007739441206802082,0.38305031506506243,0.09501136292906033,0.1,1000,3561.256569364667,29.89434063533281,1.0,1.0,1.0,0.03620266712654645,0.07076225900548304,0.0007739441206802082,0.38305031506506243,0.09501136292906033
2026-02-01 01:05:00+00:00,RUNNING,NORMAL,0.008014292570667199,0.05350921890180528,0.0024253060063271154,0.2764381742541579,0.06336275099107536,0.1,1000,3262.4133198178524,21.836670922888516,1.0,1.0,1.0,0.008014292570667199,0.05350921890180528,0.0024253060063271154,0.2764381742541579,0.06336275099107536
2026-02-01 01:06:00+00:00,RUNNING,NORMAL,0.013800951086794647,0.06363770436024029,0.0037848259537665045,0.32847520136122177,0.07694253342676792,0.1,1000,3409.29670915941,26.749128340589778,1.0,1.0,1.0,0.013800951086794647,0.06363770436024029,0.0037848259537665045,0.32847520136122177,0.07694253342676792
2026-02-01 01:07:00+00:00,RUNNING,NORMAL,0.014257369548525831,0.058889081176170546,0.00401437525882642,0.324453490003922,0.07487143746818455,0.1,1000,3378.4192766964834,29.938711303516357,1.0,1.0,1.0,0.014257369548525831,0.058889081176170546,0.00401437525882642,0.324453490003922,0.07487143746818455
2026-02-01 01:08:00+00:00,RUNNING,NORMAL,0.018190564453510354,0.04152896206499079,0.0030654859302180863,0.23436530604070957,0.05651645302059809,0.1,1000,3100.26084693548,26.717725385948597,1.0,1.0,1.0,0.018190564453510354,0.04152896206499079,0.0030654859302180863,0.23436530604070957,0.05651645302059809
2026-02-01 01:09:00+00:00,RUNNING,NORMAL,0.011013516065981471,0.06479595842578359,0.0029121259086051492,0.32716031353917985,0.07604418191324133,0.1,1000,3493.93431166321,26.349013336789994,1.0,1.0,1.0,0.011013516065981471,0.06479595842578359,0.0029121259086051492,0.32716031353917985,0.07604418191324133
2026-02-01 01:10:00+00:00,RUNNING,NORMAL,0.054799181803078766,0.0917561509830713,0.002681470186316496,0.4399026924661372,0.11768199075533857,0.1,1000,3783.019879442354,24.41282601219109,1.0,1.0,1.0,0.054799181803078766,0.0917561509830713,0.002681470186316496,0.4399026924661372,0.11768199075533857
2026-02-01 01:11:00+00:00,RUNNING,NORMAL,0.015729305445521976,0.05549043742976898,0.002195336414948369,0.2890663462595071,0.068616162338904,0.1,1000,3298.0609931388794,23.56976263035176,1.0,1.0,1.0,0.015729305445521976,0.05549043742976898,0.002195336414948369,0.2890663462595071,0.068616162338904
2026-02-01 01:12:00+00:00,RUNNING,NORMAL,0.009856153970707073,0.08508155058135727,0.0020132148431612333,0.4057949844162396,0.09439942638773322,0.1,1000,3675.6818625320584,23.300482565980474,1.0,1.0,1.0,0.009856153970707073,0.08508155058135727,0.0020132148431612333,0.4057949844162396,0.09439942638773322
2026-02-01 01:13:00+00:00,RUNNING,NORMAL,0.005976881943934167,0.08572082233777381,0.0017740525916548494,0.3958352774380034,0.09173559591131092,0.1,1000,3648.898400337192,22.943405117353905,1.0,1.0,1.0,0.005976881943934167,0.08572082233777381,0.0017740525916548494,0.3958352774380034,0.09173559591131092
2026-02-01 01:14:00+00:00,RUNNING,NORMAL,0.008543161557107175,0.08039151132575321,0.001546350417791015,0.3676059476167733,0.08649998012768578,0.1,1000,3567.4867968691888,16.30935986158056,1.0,1.0,1.0,0.008543161557107175,0.08039151132575321,0.001546350417791015,0.3676059476167733,0.08649998012768578
2026-02-01 01:15:00+00:00,RUNNING,NORMAL,0.01688058198902555,0.14906192145946293,0.001579234398337692,,0.05831676130840485,0.1,1000,,,1.0,1.0,1.0,0.01688058198902555,0.14906192145946293,0.001579234398337692,0.0,0.05831676130840485
2026-02-01 01:16:00+00:00,RUNNING,NORMAL,0.014458053924496339,0.07778171408560722,0.001656504015767854,0.3956560329513282,0.09188079925671983,0.1,1000,3498.754487646221,52.40512389224068,1.0,1.0,1.0,0.014458053924496339,0.07778171408560722,0.001656504015767854,0.3956560329513282,0.09188079925671983
2026-02-01 01:17:00+00:00,RUNNING,NORMAL,0.04261651734231413,0.10768705077797755,0.0015643805728634056,0.38300705738691987,0.1102919644257776,0.1,1000,3990.790113014894,-2.5865567648943397,1.0,1.0,1.0,0.04261651734231413,0.10768705077797755,0.0015643805728634056,0.38300705738691987,0.1102919644257776
2026-02-01 01:18:00+00:00,RUNNING,NORMAL,0.3785485549214167,0.5606757669008601,0.5689950964950977,0.3867283272865571,0.47208702573295797,0.1,1000,3002.8194007326706,22.660217785847635,1.0,1.0,1.0,0.3785485549214167,0.5606757669008601,0.5689950964950977,0.3867283272865571,0.47208702573295797
2026-02-01 01:19:00+00:00,RUNNING,NORMAL,0.35541293142937525,0.34614693850944916,0.5177811037661967,0.32814084264501076,0.3724342460678354,0.1,1000,3505.3047338430342,18.610069860669228,1.0,1.0,1.0,0.35541293142937525,0.34614693850944916,0.5177811037661967,0.32814084264501076,0.3724342460678354
2026-02-01 01:20:00+00:00,RUNNING,NORMAL,0.3274864689927744,0.4857483197241896,0.5788291016109149,0.40163781576025437,0.43170221322491054,0.1,1000,3692.1370661185547,15.679602399964097,1.0,1.0,1.0,0.3274864689927744,0.4857483197241896,0.5788291016109149,0.40163781576025437,0.43170221322491054
2026-02-01 01:21:00+00:00,RUNNING,PROCESS,0.39721159829989494,0.702032945499148,0.8043524842231252,0.40795484751052147,0.5665816895231303,0.1,1000,2708.8747804147847,21.699763367033484,1.0,1.0,1.0,0.39721159829989494,0.702032945499148,0.8043524842231252,0.40795484751052147,0.5665816895231303
2026-02-01 01:22:00+00:00,RUNNING,ELEC,0.9464468435288508,0.9999999801345903,0.7979067906415779,0.6062627691695909,0.8918818213619978,0.1,1000,723.3387790906769,-402.96655814623244,1.0,1.0,1.0,0.9464468435288508,0.9999999801345903,0.7979067906415779,0.6062627691695909,0.8918818213619978
2026-02-01 01:23:00+00:00,RUNNING,MECH,0.9656112870565234,0.9921942204824562,0.6077349011361056,,0.7763921620326665,0.1,1000,,,1.0,1.0,1.0,0.9656112870565234,0.9921942204824562,0.6077349011361056,0.0,0.7763921620326665
2026-02-01 01:24:00+00:00,RUNNING,ELEC,0.9546577004534634,1.0,0.4270379624625242,0.819418652339274,0.8710986865078831,0.1,1000,670.5133253916493,-386.57073263239005,1.0,1.0,1.0,0.9546577004534634,1.0,0.4270379624625242,0.819418652339274,0.8710986865078831
2026-02-01 01:25:00+00:00,RUNNING,ELEC,0.9499964591545261,0.999999543535354,0.423764475972041,0.8075372465742344,0.8671938584562053,0.1,1000,666.1924751280093,-383.99058924121687,1.0,1.0,1.0,0.9499964591545261,0.999999543535354,0.423764475972041,0.8075372465742344,0.8671938584562053
2026-02-01 01:26:00+00:00,RUNNING,MECH,0.9421658473273163,0.9827992383890232,0.3950458733355269,,0.732994660268053,0.1,1000,,,1.0,1.0,1.0,0.9421658473273163,0.9827992383890232,0.3950458733355269,0.0,0.732994660268053
2026-02-01 01:27:00+00:00,RUNNING,MECH,0.9418129709841812,0.9818977798160042,0.4231534508803625,,0.7367717796753473,0.1,1000,,,1.0,1.0,1.0,0.9418129709841812,0.9818977798160042,0.4231534508803625,0.0,0.7367717796753473
2026-02-01 01:28:00+00:00,RUNNING,ELEC,0.9427224014262916,0.9999978450652738,0.4631322269841447,0.846724117292866,0.8764305370371689,0.1,1000,658.4327706228171,-374.0607696028171,1.0,1.0,1.0,0.9427224014262916,0.9999978450652738,0.4631322269841447,0.846724117292866,0.8764305370371689
