timestamp_utc,downtime_flag,ISOLATED__System_Score,ISOLATED__Adaptive_Threshold,ISOLATED__Score_Level,ISOLATED__Baseline_Sigma,SYS_1__System_Score,SYS_1__Adaptive_Threshold,SYS_1__Score_Level,SYS_1__Baseline_Sigma,SYS_2__System_Score,SYS_2__Adaptive_Threshold,SYS_2__Score_Level,SYS_2__Baseline_Sigma,SYS_3__System_Score,SYS_3__Adaptive_Threshold,SYS_3__Score_Level,SYS_3__Baseline_Sigma,SYS_4__System_Score,SYS_4__Adaptive_Threshold,SYS_4__Score_Level,SYS_4__Baseline_Sigma
2026-02-01 00:00:00+00:00,0,,,,,0.04359874353236889,0.34656803682522336,Low,0.08404683681190649,0.0070105901140042675,0.0319916297241115,Low,0.005929011501653745,0.04120458087977661,0.696907046541243,Low,0.17441528876193077,0.09705098926036204,0.2101438245323275,Low,0.03534965980784572
2026-02-01 00:01:00+00:00,0,,,,,0.04983148297177197,0.34656803682522336,Low,0.08404683681190649,0.004664874717684075,0.0319916297241115,Low,0.005929011501653745,0.05685831109888739,0.696907046541243,Low,0.17441528876193077,0.05873217871158014,0.2101438245323275,Low,0.03534965980784572
2026-02-01 00:02:00+00:00,0,,,,,0.050342615973318246,0.34656803682522336,Low,0.08404683681190649,0.005729791804292926,0.0319916297241115,Low,0.005929011501653745,0.05278938469595751,0.696907046541243,Low,0.17441528876193077,0.0660509172640865,0.2101438245323275,Low,0.03534965980784572
2026-02-01 00:03:00+00:00,0,,,,,0.04552594862654353,0.34656803682522336,Low,0.08404683681190649,0.007036114501050343,0.0319916297241115,Low,0.005929011501653745,0.05278938469595751,0.696907046541243,Low,0.17441528876193077,0.0514209283895993,0.2101438245323275,Low,0.03534965980784572
2026-02-01 00:04:00+00:00,0,,,,,0.04197790297044844,0.34656803682522336,Low,0.08404683681190649,0.0038098726912981027,0.0319916297241115,Low,0.005929011501653745,0.05278938469595751,0.696907046541243,Low,0.17441528876193077,0.06978156974189437,0.2101438245323275,Low,0.03534965980784572
2026-02-01 00:05:00+00:00,0,,,,,0.05570700998998495,0.34656803682522336,Low,0.08404683681190649,0.0055194498038319,0.0319916297241115,Low,0.005929011501653745,0.05278938469595751,0.696907046541243,Low,0.17441528876193077,0.07014360655785747,0.2101438245323275,Low,0.03534965980784572
2026-02-01 00:06:00+00:00,0,,,,,0.04946326100640559,0.34656803682522336,Low,0.08404683681190649,0.005380504654692914,0.0319916297241115,Low,0.005929011501653745,0.05278938469595751,0.696907046541243,Low,0.17441528876193077,0.0638640919669805,0.2101438245323275,Low,0.03534965980784572
2026-02-01 00:07:00+00:00,0,,,,,0.047603622192293624,0.34656803682522336,Low,0.08404683681190649,0.003943887982642092,0.0319916297241115,Low,0.005929011501653745,0.018706885441705894,0.696907046541243,Low,0.17441528876193077,0.06424711089556527,0.2101438245323275,Low,0.03534965980784572
2026-02-01 00:08:00+00:00,0,,,,,0.07518016700748287,0.34656803682522336,Low,0.08404683681190649,0.008655292652179654,0.0319916297241115,Low,0.005929011501653745,0.04012137241545796,0.696907046541243,Low,0.17441528876193077,0.05952257532341343,0.2101438245323275,Low,0.03534965980784572
2026-02-01 00:09:00+00:00,0,,,,,0.04724877123567925,0.34656803682522336,Low,0.08404683681190649,0.008531809889713707,0.0319916297241115,Low,0.005929011501653745,0.05278938469595751,0.696907046541243,Low,0.17441528876193077,0.06352310127951039,0.2101438245323275,Low,0.03534965980784572
