timestamp_utc,downtime_flag,ProcessRisk,Dominant_Subsystem,Fusion_Confidence,Severity_Label,SYS_1__Contribution,SYS_2__Contribution,SYS_3__Contribution,SYS_4__Contribution,SYS_5__Contribution,SYS_6__Contribution,STANDALONE__Contribution
2026-02-10 21:01:00+00:00,0,0.11357469071738353,STANDALONE,0.7142857142857143,Normal,0.012707054758169847,0.07067705896986844,0.0050688655276840905,0.06047714134385248,0.09480279251153059,0.11513033554203543,0.2090102060695237
2026-02-10 21:02:00+00:00,0,0.11716289804620962,STANDALONE,0.7142857142857143,Normal,0.00454439410295751,0.06540038091351552,0.0045142314050114676,0.08909180204612326,0.07037891390156427,0.10230451946267499,0.24958024957083003
2026-02-10 21:03:00+00:00,0,0.10016124492795923,STANDALONE,0.7142857142857143,Normal,0.0018090751435707504,0.08439159024583064,0.006253416686813678,0.07235891934778374,0.07037891390156427,0.10732133761695774,0.15829297269888787
2026-02-10 21:04:00+00:00,0,0.09972477361514295,STANDALONE,0.7142857142857143,Normal,0.009904106144978537,0.0803717496481674,0.0059536211284566005,0.06702348659418872,0.07037891390156427,0.10389289576104892,0.161099095894558
2026-02-10 21:05:00+00:00,0,0.10187070436425007,STANDALONE,0.7142857142857143,Normal,0.00454439410295751,0.08231595597640805,0.005988491719545173,0.07361555431216017,0.07037891390156427,0.09442948005542291,0.17808073277189937
2026-02-10 21:06:00+00:00,0,0.10856726314091801,STANDALONE,0.7142857142857143,Normal,0.005265506189144,0.08208753326393949,0.004485785994966673,0.09459682644675442,0.07037891390156427,0.11368842853156784,0.172333322462326
2026-02-10 21:07:00+00:00,0,0.11057754232888758,STANDALONE,0.7238095238095238,Normal,0.001831857452636797,0.08537122096657777,0.005043088752546986,0.12220741913993241,0.07037891390156427,0.12211081790781486,0.15331623078439935
2026-02-10 21:08:00+00:00,0,0.11999703786435194,STANDALONE,0.7142857142857143,Normal,0.025630636210853087,0.0677069765811042,0.003877328145373903,0.1124218391115195,0.07037891390156427,0.10912507275827249,0.2108444238130426
2026-02-10 21:09:00+00:00,0,0.10996879605105497,STANDALONE,0.7238095238095238,Normal,0.0065880047341469825,0.08711446126654604,0.005063910951630764,0.08218472728824547,0.07037891390156427,0.133340603307403,0.17250461297549657
2026-02-10 21:10:00+00:00,0,0.09748875352879595,SYS_6,0.7428571428571428,Normal,0.0033142162886033713,0.0900320658224127,0.004164049152054688,0.059643221694265225,0.07037891390156427,0.14458849034874272,0.13482056211698343
2026-02-10 21:11:00+00:00,0,0.09597796667825477,STANDALONE,0.7428571428571428,Normal,0.00454439410295751,0.08247280301736552,0.00392772756132621,0.046954218239916266,0.07037891390156427,0.13721035557900754,0.15359701528456704
2026-02-10 21:12:00+00:00,0,0.09824439406629064,STANDALONE,0.7428571428571428,Normal,0.005053448858200119,0.0787305827618626,0.005692479336247027,0.04652532498861058,0.07037891390156427,0.13166131487149668,0.17282878540917387
2026-02-10 21:13:00+00:00,0,0.1274535958420391,STANDALONE,0.7428571428571428,Normal,0.005886202779847621,0.07758751810381094,0.004880282799800711,0.028477832435502372,0.18541959749457076,0.1508743518755853,0.2096329141640216
2026-02-10 21:14:00+00:00,0,0.0937167976795847,STANDALONE,0.7428571428571428,Normal,0.0021003199567473994,0.09190738346834149,0.006133777925258,0.024391266345981138,0.05624307764331867,0.14637012952997167,0.16018139400139
