timestamp_utc,downtime_flag,ProcessRisk,Significance,Significance_MuHist,Significance_SigHist,Fusion_Confidence,Total_Weight,Severity_Label,Source_SYS_1__Score,Source_SYS_1__Weight,Source_SYS_2__Score,Source_SYS_2__Weight,Source_SYS_3__Score,Source_SYS_3__Weight,Source_SYS_4__Score,Source_SYS_4__Weight,Source_STANDALONE__Score,Source_STANDALONE__Weight
2026-02-05 04:37:00+00:00,0,0.19841714538601044,1.9535481333961355,0.11393504037873096,0.0432454688794445,0.64,3.2,Mild,0.11626612715719271,0.5,0.013097850963621148,0.5,0.1021013077917278,0.5,0.07224411744707754,0.7000000000000001,0.4686313420501797,1.0
2026-02-05 04:38:00+00:00,0,0.08565400355879083,-0.6538482768898326,0.11393139665730137,0.0432476372546517,0.76,3.8,Normal,0.07976520909825474,0.7000000000000001,0.008871889955726927,0.7,0.05278938469595751,0.7,0.08369643660218573,0.7000000000000001,0.16789917013345773,1.0
2026-02-05 04:39:00+00:00,0,0.06966375114220258,-1.023325715883342,0.11392564662016313,0.043252988555802466,0.76,3.8,Normal,0.06460517158307652,0.7000000000000001,0.007044103195515545,0.7,0.05278938469595751,0.7,0.05781318768100839,0.7000000000000001,0.1371459620281167,1.0
2026-02-05 04:40:00+00:00,0,0.14605489450324488,0.7418794070102805,0.1139624539653058,0.043258298093580005,0.5994871794871794,2.9974358974358974,Normal,0.0743258147866053,0.7000000000000001,0.007394619038952987,0.5,0.05278938469595751,0.2,0.0625183144086445,0.7000000000000001,0.365200577870639,0.8974358974358975
2026-02-05 04:41:00+00:00,0,0.07269773517736,-0.9528106022285704,0.11392755460548759,0.04327178909606312,0.76,3.8,Normal,0.05127729782918531,0.7000000000000001,0.010943053533570769,0.7,0.04377904239944576,0.7,0.03595081024795932,0.7000000000000001,0.1768862515938325,1.0
2026-02-05 04:42:00+00:00,0,0.08858205144544459,-0.5854823640793198,0.11391913491102859,0.0432755707431546,0.76,3.8,Normal,0.04399291833333281,0.7000000000000001,0.008957276212924083,0.7,0.06437419359951102,0.7,0.05751730658397149,0.7000000000000001,0.2142226100676924,1.0
2026-02-05 04:43:00+00:00,0,0.15949764546763107,1.0517360717816657,0.11397339032066058,0.04328486620207989,0.5646153846153845,2.823076923076923,Mild,0.0729299340767695,0.5,0.008123040203192029,0.5,0.06437419359951102,0.2,0.02801170443377309,0.7000000000000001,0.4087033219059116,0.9230769230769231
2026-02-05 04:44:00+00:00,0,0.05862891657211911,-1.2769047649568308,0.1139315636244468,0.04330992300290879,0.76,3.8,Normal,0.04552516081140876,0.7000000000000001,0.007193786578624981,0.7,0.04120458087977661,0.7,0.008243145620987338,0.7000000000000001,0.15127321183678338,1.0
2026-02-05 04:45:00+00:00,0,0.10421836761555972,-0.22462016770900556,0.1139452724277031,0.04330379106806,0.76,3.8,Normal,0.08187617044833412,0.7000000000000001,0.011103053173023535,0.7,0.05278938469595751,0.7,0.051361748579057676,0.7000000000000001,0.25803854815384963,1.0
2026-02-05 04:46:00+00:00,0,0.0703440795446142,-1.0060519506381076,0.11392407809515046,0.04331784111436274,0.76,3.8,Normal,0.06988335470153333,0.7000000000000001,0.006961708186172519,0.7,0.059605897604397544,0.7,0.03763395613226604,0.7000000000000001,0.14544806133591612,1.0
2026-02-05 04:47:00+00:00,0,0.07793216937271376,-0.830264535791796,0.11390558713872131,0.04332765789122968,0.76,3.8,Normal,0.03924336427093745,0.7000000000000001,0.009670074055933637,0.7,0.050140930733201305,0.7,0.04823859930365089,0.7000000000000001,0.19303716654102765,1.0
2026-02-05 04:48:00+00:00,0,0.09661734141919294,-0.39898045397424187,0.11390440876042925,0.04332810584839416,0.76,3.8,Normal,0.03950376036848,0.7000000000000001,0.01359212449202951,0.7,0.054880262620233135,0.7,0.10335340458588223,0.7000000000000001,0.21921521191246912,1.0
2026-02-05 04:49:00+00:00,0,0.09678753579676176,-0.39434793580779354,0.11387227941413434,0.043324034605064454,0.76,3.8,Normal,0.044289388270382146,0.7000000000000001,0.010324705115625357,0.7,0.045972868395935736,0.7,0.06150522330006404,0.7000000000000001,0.2543281074381649,1.0
2026-02-05 04:50:00+00:00,0,0.09020140205160301,-0.5456009619864971,0.11383920499710488,0.04332434250012718,0.76,3.8,Normal,0.04613949562468495,0.7000000000000001,0.006708298876241421,0.7,0.06096404973005126,0.7,0.04288860264594216,0.7000000000000001,0.23307501588426158,1.0
2026-02-05 04:51:00+00:00,0,0.07291494866381538,-0.9435946554513851,0.11380849606916131,0.0433380447516246,0.76,3.8,Normal,0.03000828209221666,0.7000000000000001,0.01020435031608205,0.7,0.04458159069140221,0.7,0.0491104661304893,0.7000000000000001,0.18334352319051478,1.0
2026-02-05 04:52:00+00:00,0,0.09009196353541199,-0.5466998047542032,0.11378721328745077,0.043342341712911694,0.76,3.8,Normal,0.029894319558090007,0.7000000000000001,0.005909862208325227,0.7,0.059605897604397544,0.7,0.04448453627374491,0.7000000000000001,0.2444232313842948,1.0
2026-02-05 04:53:00+00:00,0,0.08156659606317011,-0.7424657188862722,0.11375097880344093,0.04334797138990963,0.76,3.8,Normal,0.03556630420027279,0.7000000000000001,0.007549857826708081,0.7,0.05278938469595751,0.7,0.041987508735493895,0.7000000000000001,0.21342792703480976,1.0
2026-02-05 04:54:00+00:00,0,0.09376439600385195,-0.4602711827449226,0.11371377102460527,0.04334265487094171,0.76,3.8,Normal,0.0374517603390245,0.7000000000000001,0.00788650958966008,0.7,0.05278938469595751,0.7,0.061440238310418754,0.7000000000000001,0.24460718069773876,1.0
2026-02-05 04:55:00+00:00,0,0.11630866169374213,0.060356653727305795,0.11369313617711053,0.043334501751019196,0.6394871794871795,3.197435897435897,Normal,0.04508288320324768,0.7000000000000001,0.005925424314288096,0.7,0.05278938469595751,0.2,0.039839284455814215,0.7000000000000001,0.3317655342019742,0.8974358974358975
2026-02-05 04:56:00+00:00,0,0.0861899529713305,-0.6337515414201751,0.11365270315563761,0.04333362270451568,0.76,3.8,Normal,0.031239408421581922,0.7000000000000001,0.007380293216703237,0.7,0.05278938469595751,0.7,0.048254262585390506,0.7000000000000001,0.2297574779092122,1.0
2026-02-05 04:57:00+00:00,0,0.13066419179390926,0.3931760320181173,0.11363227278520209,0.043318813004151656,0.72,3.6,Normal,0.06677264687324126,0.7000000000000001,0.011013967337958218,0.7,0.017968705979641918,0.5,0.07421574864357973,0.7000000000000001,0.3550050847765488,1.0
2026-02-05 04:58:00+00:00,0,0.10452768241565218,-0.20979097079838743,0.11361534844688058,0.04331771761503406,0.76,3.8,Normal,0.02393657210993794,0.7000000000000001,0.006623636080156627,0.7,0.06099717870051281,0.7,0.06661704772935408,0.7000000000000001,0.2864830899907821,1.0
2026-02-05 04:59:00+00:00,0,0.1018844476423348,-0.26991492227104164,0.11357123527891351,0.0432980419839224,0.76,3.8,Normal,0.03741538769400552,0.7000000000000001,0.004781944589837116,0.7,0.05278938469595751,0.7,0.04758727548079482,0.7000000000000001,0.28735910733730025,1.0
