start_ts,end_ts,duration_minutes,severity,class,sensor_id,sensor_max_score,sensor_mean_score,affected_sensor_count,affected_sensors,max_score,mean_score,threshold
2026-02-10 05:28:00+00:00,2026-02-10 05:32:00+00:00,5,HIGH,SYS_3,DESF_TA__KVAR_A,1.5140005350112915,1.4848832368850708,4,DESF_TA__KVAR_A|DESF_TA__KVAR_C|DESF_TA__KVAR_B|DESF_TA__KVAR_TOT,0.027770938278272327,0.026988732734248778,ADAPTIVE
2026-02-10 10:01:00+00:00,2026-02-10 10:06:00+00:00,6,HIGH,SYS_3,DESF_TA__KVAR_A,1.507904291152954,1.370555818080902,4,DESF_TA__KVAR_A|DESF_TA__KVAR_C|DESF_TA__KVAR_B|DESF_TA__KVAR_TOT,0.027296429197074132,0.024499881322534747,ADAPTIVE
2026-02-10 12:14:00+00:00,2026-02-10 12:38:00+00:00,25,HIGH,SYS_3,DESF_TA__KVAR_C,1.4132426977157593,1.2114695501327515,4,DESF_TA__KVAR_C|DESF_TA__KVAR_B|DESF_TA__KVAR_A|DESF_TA__KVAR_TOT,0.025949557981477744,0.023197086677586062,ADAPTIVE
2026-02-01 22:32:00+00:00,2026-02-01 22:46:00+00:00,15,HIGH,SYS_4,DESF_TA__RTD_3,1.119422197341919,1.0084845383961996,2,DESF_TA__RTD_3|DESF_TA__RTD_1,0.39757791553851435,0.3346048896758774,ADAPTIVE
2026-02-02 00:03:00+00:00,2026-02-02 00:08:00+00:00,6,HIGH,SYS_4,DESF_TA__RTD_3,1.1227859258651733,1.0887289643287659,2,DESF_TA__RTD_3|DESF_TA__RTD_1,0.3926770014519895,0.3737908701941775,ADAPTIVE
2026-02-02 14:50:00+00:00,2026-02-02 15:13:00+00:00,24,HIGH,SYS_4,TT5449012H,1.5283849239349365,1.415429636836052,1,TT5449012H,0.4030657591373835,0.3732771843941331,ADAPTIVE
2026-02-03 01:26:00+00:00,2026-02-03 01:31:00+00:00,6,HIGH,SYS_4,DESF_TA__RTD_3,1.1340073347091675,1.1087705890337627,2,DESF_TA__RTD_3|DESF_TA__RTD_1,0.4544515094643043,0.44106576028008443,ADAPTIVE
2026-02-03 08:53:00+00:00,2026-02-03 09:28:00+00:00,36,HIGH,SYS_4,DESF_TA__RTD_3,1.139235496520996,1.0733467754390504,2,DESF_TA__RTD_3|DESF_TA__RTD_1,0.4302013736590552,0.39711973811972434,ADAPTIVE
2026-02-03 22:16:00+00:00,2026-02-03 22:30:00+00:00,15,HIGH,SYS_4,DESF_TA__RTD_3,1.3403570652008057,1.2460092385609944,2,DESF_TA__RTD_3|DESF_TA__RTD_1,0.48436296309371596,0.43106001605796657,ADAPTIVE
2026-02-05 14:34:00+00:00,2026-02-05 15:44:00+00:00,71,HIGH,SYS_4,DESF_TA__RTD_1,2.7982566356658936,1.3754125757956168,2,DESF_TA__RTD_1|DESF_TA__RTD_3,0.99999999973628,0.5788995400599154,ADAPTIVE
2026-02-05 18:47:00+00:00,2026-02-05 19:24:00+00:00,38,HIGH,SYS_4,TT5449012H,2.0615408420562744,1.378757379556957,2,TT5449012H|DESF_TA__RTD_3,0.5675700025791285,0.44702722896424996,ADAPTIVE
2026-02-05 23:13:00+00:00,2026-02-05 23:18:00+00:00,6,HIGH,SYS_4,DESF_TA__RTD_3,1.6003258228302002,1.5007751981417339,2,DESF_TA__RTD_3|DESF_TA__RTD_1,0.4685109737402478,0.413551321548282,ADAPTIVE
2026-02-06 14:24:00+00:00,2026-02-06 14:51:00+00:00,28,HIGH,SYS_4,DESF_TA__RTD_3,1.464910864830017,1.1751210583107812,2,DESF_TA__RTD_3|DESF_TA__RTD_1,0.6141153253018485,0.4991852023515477,ADAPTIVE
2026-02-07 02:29:00+00:00,2026-02-07 02:36:00+00:00,8,HIGH,SYS_4,DESF_TA__RTD_1,1.6605507135391235,1.58780138194561,1,DESF_TA__RTD_1,0.4379205286948141,0.41873507082600503,ADAPTIVE
2026-02-07 02:58:00+00:00,2026-02-07 03:09:00+00:00,12,HIGH,SYS_4,DESF_TA__RTD_1,1.7335798740386963,1.69271320104599,1,DESF_TA__RTD_1,0.45717978305865736,0.44640242173084727,ADAPTIVE
2026-02-07 03:34:00+00:00,2026-02-07 03:40:00+00:00,7,HIGH,SYS_4,DESF_TA__RTD_1,1.8532510995864868,1.7619246074131556,1,DESF_TA__RTD_1,0.4887394854719315,0.4646548577575815,ADAPTIVE
2026-02-07 14:38:00+00:00,2026-02-07 15:00:00+00:00,23,HIGH,SYS_4,DESF_TA__RTD_1,2.3879685401916504,2.020045679548512,1,DESF_TA__RTD_1,0.629755199344999,0.5327265615936381,ADAPTIVE
2026-02-07 20:08:00+00:00,2026-02-07 20:12:00+00:00,5,HIGH,SYS_4,TT5449012H,2.0359296798706055,1.972628378868103,1,TT5449012H,0.5369154910627144,0.5202216683591585,ADAPTIVE
2026-02-08 15:26:00+00:00,2026-02-08 15:44:00+00:00,19,HIGH,SYS_4,TT5449012H,1.2323957681655884,1.0401016128690619,1,TT5449012H,0.3250074821298799,0.27429565654949634,ADAPTIVE
