timestamp_utc,downtime_flag,ISOLATED__System_Score,ISOLATED__Adaptive_Threshold,ISOLATED__Score_Level,ISOLATED__Baseline_Sigma,SYS_1__System_Score,SYS_1__Adaptive_Threshold,SYS_1__Score_Level,SYS_1__Baseline_Sigma,SYS_2__System_Score,SYS_2__Adaptive_Threshold,SYS_2__Score_Level,SYS_2__Baseline_Sigma,SYS_3__System_Score,SYS_3__Adaptive_Threshold,SYS_3__Score_Level,SYS_3__Baseline_Sigma,SYS_4__System_Score,SYS_4__Adaptive_Threshold,SYS_4__Score_Level,SYS_4__Baseline_Sigma
2026-02-01 00:00:00+00:00,0,,,,,0.04905800608082683,0.19068433471872182,Low,0.035799423987177004,0.015156177311296062,0.0505763832343855,Low,0.012215097947780753,0.004614291062236865,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:01:00+00:00,0,,,,,0.03291121249123182,0.19068433471872182,Low,0.035799423987177004,0.011818838697964533,0.0505763832343855,Low,0.012215097947780753,0.003390996527831188,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:02:00+00:00,0,,,,,0.038753492564213635,0.19068433471872182,Low,0.035799423987177004,0.012268280120791918,0.0505763832343855,Low,0.012215097947780753,0.004172307367790693,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:03:00+00:00,0,,,,,0.02363173072120152,0.19068433471872182,Low,0.035799423987177004,0.00821578704035241,0.0505763832343855,Low,0.012215097947780753,0.004786176441189122,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:04:00+00:00,0,,,,,0.03582327668930551,0.19068433471872182,Low,0.035799423987177004,0.022350480825902908,0.0505763832343855,Low,0.012215097947780753,0.002621188610921051,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:05:00+00:00,0,,,,,0.03348841482185815,0.19068433471872182,Low,0.035799423987177004,0.01148924947602408,0.0505763832343855,Low,0.012215097947780753,0.004015035178329121,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:06:00+00:00,0,,,,,0.01793934344808093,0.19068433471872182,Low,0.035799423987177004,0.008404789306669984,0.0505763832343855,Low,0.012215097947780753,0.0037285495635575954,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:07:00+00:00,0,,,,,0.040096973084097126,0.19068433471872182,Low,0.035799423987177004,0.0117230264497598,0.0505763832343855,Low,0.012215097947780753,0.002992002361581865,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:08:00+00:00,0,,,,,0.05790071553044452,0.19068433471872182,Low,0.035799423987177004,0.015926895068268773,0.0505763832343855,Low,0.012215097947780753,0.006069819864607226,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:09:00+00:00,0,,,,,0.0336142674724653,0.19068433471872182,Low,0.035799423987177004,0.012522895778710632,0.0505763832343855,Low,0.012215097947780753,0.006025301920333493,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:10:00+00:00,0,,,,,0.022939542314284002,0.19068433471872182,Low,0.035799423987177004,0.01495904715308694,0.0505763832343855,Low,0.012215097947780753,0.005928494457985058,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:11:00+00:00,0,,,,,0.021572997612324882,0.19068433471872182,Low,0.035799423987177004,0.015794636552408692,0.0505763832343855,Low,0.012215097947780753,0.005422646443262526,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:12:00+00:00,0,,,,,0.039767041886061054,0.19068433471872182,Low,0.035799423987177004,0.04145558462456304,0.0505763832343855,Low,0.012215097947780753,0.0038498643459620916,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:13:00+00:00,0,,,,,0.037166912559216815,0.19068433471872182,Low,0.035799423987177004,0.012074628817587823,0.0505763832343855,Low,0.012215097947780753,0.007193167406079683,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:14:00+00:00,0,,,,,0.04799978355339395,0.19068433471872182,Low,0.035799423987177004,0.017471827056076576,0.0505763832343855,Low,0.012215097947780753,0.007747772696454483,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:15:00+00:00,0,,,,,0.06910572949097075,0.19068433471872182,Low,0.035799423987177004,0.013831151017403735,0.0505763832343855,Low,0.012215097947780753,0.009310616703264881,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:16:00+00:00,0,,,,,0.0851536249929402,0.19068433471872182,Low,0.035799423987177004,0.012418512290969845,0.0505763832343855,Low,0.012215097947780753,0.009093439434217952,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:17:00+00:00,0,,,,,0.06473114759550161,0.19068433471872182,Low,0.035799423987177004,0.013738219524558972,0.0505763832343855,Low,0.012215097947780753,0.0079460959017945,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:18:00+00:00,0,,,,,0.046868341491473814,0.19068433471872182,Low,0.035799423987177004,0.011471243533273482,0.0505763832343855,Low,0.012215097947780753,0.009070536403649994,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:19:00+00:00,0,,,,,0.07028641890153207,0.19068433471872182,Low,0.035799423987177004,0.03048334443802162,0.0505763832343855,Low,0.012215097947780753,0.007614879993798169,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:20:00+00:00,0,,,,,0.0862698511128672,0.19068433471872182,Low,0.035799423987177004,0.023104549527916837,0.0505763832343855,Low,0.012215097947780753,0.009803741738899986,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:21:00+00:00,0,,,,,0.05134747173362487,0.19068433471872182,Low,0.035799423987177004,0.01118481791064342,0.0505763832343855,Low,0.012215097947780753,0.010148851895910853,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:22:00+00:00,0,,,,,0.049476603339344255,0.19068433471872182,Low,0.035799423987177004,0.0165568717929519,0.0505763832343855,Low,0.012215097947780753,0.00823309567030125,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:23:00+00:00,0,,,,,0.06513847196362367,0.19068433471872182,Low,0.035799423987177004,0.006031959778703206,0.0505763832343855,Low,0.012215097947780753,0.009414182231804088,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:24:00+00:00,0,,,,,0.042444775111103956,0.19068433471872182,Low,0.035799423987177004,0.008739267810908925,0.0505763832343855,Low,0.012215097947780753,0.008999212688125893,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:25:00+00:00,0,,,,,0.03868885674709036,0.19068433471872182,Low,0.035799423987177004,0.015219696550506742,0.0505763832343855,Low,0.012215097947780753,0.008668497902046522,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:26:00+00:00,0,,,,,0.028729781925102008,0.19068433471872182,Low,0.035799423987177004,0.011916792682917008,0.0505763832343855,Low,0.012215097947780753,0.008475039168554114,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:27:00+00:00,0,,,,,0.05264286134048241,0.19068433471872182,Low,0.035799423987177004,0.006586822911746269,0.0505763832343855,Low,0.012215097947780753,0.007091721995387164,0.021539292163950556,Low,0.003994181736770482,,,,
2026-02-01 00:28:00+00:00,0,,,,,0.0292472398277132,0.19068433471872182,Low,0.035799423987177004,0.009911967579229299,0.0505763832343855,Low,0.012215097947780753,0.0072307561581826845,0.021539292163950556,Low,0.003994181736770482,,,,
