start_ts,end_ts,duration_minutes,severity,class,sensor_id,sensor_max_score,sensor_mean_score,affected_sensor_count,affected_sensors,max_score,mean_score,threshold
2026-02-01 00:38:00+00:00,2026-02-01 00:57:00+00:00,20,MEDIUM,SYS_1,DESF_TA__J2_VBC,2.448965864236274,1.299860692850689,8,DESF_TA__J2_VBC|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VCN|DESF_TA__J2_VBN|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VCA|DESF_TA__J2_VAB|DESF_TA__J2_VAN,0.3692638857343529,0.16919521339755714,ADAPTIVE
2026-02-01 10:55:00+00:00,2026-02-01 11:00:00+00:00,6,MEDIUM,SYS_1,DESF_TA__J2_VCA,1.4349397381273998,0.9310702642076322,8,DESF_TA__J2_VCA|DESF_TA__J2_VAN|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VCN|DESF_TA__J2_VAB|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VBC|DESF_TA__J2_VBN,0.28651663997076265,0.161076780854466,ADAPTIVE
2026-02-01 11:14:00+00:00,2026-02-01 11:25:00+00:00,12,MEDIUM,SYS_1,DESF_TA__J2_V_AVG_LL,1.9240855333450837,1.2983221238886398,8,DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VAB|DESF_TA__J2_VAN|DESF_TA__J2_VCA|DESF_TA__J2_VCN|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VBC|DESF_TA__J2_VBN,0.3507393257598937,0.2525447997532417,ADAPTIVE
2026-02-01 15:36:00+00:00,2026-02-01 15:42:00+00:00,7,MEDIUM,SYS_1,DESF_TA__J2_VBN,1.898058999767297,0.9184130633151456,8,DESF_TA__J2_VBN|DESF_TA__J2_VBC|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VAB|DESF_TA__J2_VCN|DESF_TA__J2_VCA|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VAN,0.2649180022532489,0.13902943044422073,ADAPTIVE
2026-02-02 14:52:00+00:00,2026-02-02 15:41:00+00:00,50,MEDIUM,SYS_1,DESF_TA__J2_V_AVG_LN,2.4415710089353952,2.1547837433371297,8,DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VAN|DESF_TA__J2_VAB|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VCA|DESF_TA__J2_VBN|DESF_TA__J2_VBC|DESF_TA__J2_VCN,0.27653727799915523,0.22338835380147604,ADAPTIVE
2026-02-02 17:15:00+00:00,2026-02-02 17:24:00+00:00,10,MEDIUM,SYS_1,DESF_TA__J2_VAN,2.0211594622059526,1.2710065095216763,8,DESF_TA__J2_VAN|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VAB|DESF_TA__J2_VCA|DESF_TA__J2_VBC|DESF_TA__J2_VBN|DESF_TA__J2_VCN|DESF_TA__J2_V_AVG_LN,0.36111235779156603,0.22887470024336326,ADAPTIVE
2026-02-03 17:55:00+00:00,2026-02-03 18:02:00+00:00,8,MEDIUM,SYS_1,DESF_TA__J2_V_AVG_LL,2.1786179591547454,0.7724825285826217,8,DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VAN|DESF_TA__J2_VAB|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VBN|DESF_TA__J2_VCA|DESF_TA__J2_VCN|DESF_TA__J2_VBC,0.3861960839027038,0.15539953007416982,ADAPTIVE
2026-02-03 18:29:00+00:00,2026-02-03 18:43:00+00:00,15,MEDIUM,SYS_1,DESF_TA__J2_VCN,2.0352821524094677,0.9775463021742045,8,DESF_TA__J2_VCN|DESF_TA__J2_VBC|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VBN|DESF_TA__J2_VCA|DESF_TA__J2_VAB|DESF_TA__J2_VAN,0.4150241817623149,0.20922117794465575,ADAPTIVE
2026-02-03 19:01:00+00:00,2026-02-03 19:11:00+00:00,11,MEDIUM,SYS_1,DESF_TA__J2_VBN,1.7079580864245172,0.5729037105344242,8,DESF_TA__J2_VBN|DESF_TA__J2_VCN|DESF_TA__J2_VBC|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VAB|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VCA|DESF_TA__J2_VAN,0.3416064301159613,0.13655343228533934,ADAPTIVE
2026-02-03 19:25:00+00:00,2026-02-03 19:42:00+00:00,18,MEDIUM,SYS_1,DESF_TA__J2_VCN,3.79218540916692,2.072131451964808,8,DESF_TA__J2_VCN|DESF_TA__J2_VBC|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VCA|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VBN|DESF_TA__J2_VAB|DESF_TA__J2_VAN,0.7989403590923673,0.37562563027169865,ADAPTIVE
2026-02-04 07:41:00+00:00,2026-02-04 07:48:00+00:00,8,MEDIUM,SYS_1,DESF_TA__J2_V_AVG_LL,1.9470176085335227,1.0868137472976676,8,DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VCA|DESF_TA__J2_VCN|DESF_TA__J2_VAN|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VAB|DESF_TA__J2_VBC|DESF_TA__J2_VBN,0.3888113912404535,0.17066835979555994,ADAPTIVE
2026-02-04 12:37:00+00:00,2026-02-04 12:51:00+00:00,15,MEDIUM,SYS_1,DESF_TA__J2_VBN,1.9505929613008517,1.37172318134176,8,DESF_TA__J2_VBN|DESF_TA__J2_VCA|DESF_TA__J2_VAB|DESF_TA__J2_VCN|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VBC|DESF_TA__J2_VAN|DESF_TA__J2_V_AVG_LN,0.23422014247930364,0.16511173481773894,ADAPTIVE
2026-02-04 15:30:00+00:00,2026-02-04 15:35:00+00:00,6,MEDIUM,SYS_1,DESF_TA__J2_VBN,1.5441638427890965,0.9998802300458607,8,DESF_TA__J2_VBN|DESF_TA__J2_VBC|DESF_TA__J2_VAB|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VAN|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VCN|DESF_TA__J2_VCA,0.18033751982436164,0.11515923728817369,ADAPTIVE
2026-02-05 03:20:00+00:00,2026-02-05 03:29:00+00:00,10,MEDIUM,SYS_1,DESF_TA__J2_V_AVG_LL,1.9293869422097856,1.1325032908043515,8,DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VAB|DESF_TA__J2_VAN|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VBN|DESF_TA__J2_VBC|DESF_TA__J2_VCA|DESF_TA__J2_VCN,0.3500640607224022,0.20124503827989706,ADAPTIVE
2026-02-05 05:16:00+00:00,2026-02-05 05:24:00+00:00,9,MEDIUM,SYS_1,DESF_TA__J2_VAN,2.161036921966978,1.5270215852860707,8,DESF_TA__J2_VAN|DESF_TA__J2_VAB|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VCA|DESF_TA__J2_VBN|DESF_TA__J2_VBC|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VCN,0.3997339038567371,0.2188581190376909,ADAPTIVE
2026-02-05 08:16:00+00:00,2026-02-05 08:52:00+00:00,37,HIGH,SYS_1,DESF_TA__J2_V_AVG_LL,4.876908537643021,1.1777706419150762,8,DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VAN|DESF_TA__J2_VAB|DESF_TA__J2_VCA|DESF_TA__J2_VBN|DESF_TA__J2_VBC|DESF_TA__J2_VCN|DESF_TA__J2_V_AVG_LN,0.9999999999676537,0.2278412445805078,ADAPTIVE
2026-02-05 08:59:00+00:00,2026-02-05 09:18:00+00:00,20,MEDIUM,SYS_1,DESF_TA__J2_VAN,2.056456208406668,1.2653316450563248,8,DESF_TA__J2_VAN|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VCA|DESF_TA__J2_VAB|DESF_TA__J2_VBC|DESF_TA__J2_VCN|DESF_TA__J2_VBN|DESF_TA__J2_V_AVG_LN,0.39341276248490864,0.250452122297632,ADAPTIVE
2026-02-05 09:31:00+00:00,2026-02-05 09:39:00+00:00,9,MEDIUM,SYS_1,DESF_TA__J2_V_AVG_LL,1.963428003117134,1.3010403546164249,8,DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VAN|DESF_TA__J2_VCA|DESF_TA__J2_VCN|DESF_TA__J2_VAB|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VBN|DESF_TA__J2_VBC,0.3740713759463722,0.24436148946486286,ADAPTIVE
2026-02-06 06:43:00+00:00,2026-02-06 06:49:00+00:00,7,MEDIUM,SYS_1,DESF_TA__J2_V_AVG_LL,2.6677667591256595,0.9931765046582752,8,DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VCN|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VAN|DESF_TA__J2_VCA|DESF_TA__J2_VBC|DESF_TA__J2_VAB|DESF_TA__J2_VBN,0.36521471717318416,0.18319039736415094,ADAPTIVE
2026-02-06 08:12:00+00:00,2026-02-06 08:20:00+00:00,9,MEDIUM,SYS_1,DESF_TA__J2_V_AVG_LL,2.0860721263890216,0.8803675835326636,8,DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VBC|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VAB|DESF_TA__J2_VCN|DESF_TA__J2_VCA|DESF_TA__J2_VAN|DESF_TA__J2_VBN,0.3848090931979121,0.16830886813360127,ADAPTIVE
2026-02-06 08:30:00+00:00,2026-02-06 08:38:00+00:00,9,MEDIUM,SYS_1,DESF_TA__J2_VCN,1.8858397056976919,1.2191686295756954,8,DESF_TA__J2_VCN|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VBC|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VCA|DESF_TA__J2_VBN|DESF_TA__J2_VAN|DESF_TA__J2_VAB,0.31331941343984077,0.15853620951774955,ADAPTIVE
