start_ts,end_ts,duration_minutes,severity,class,sensor,sensor_rank,sensor_peak_score,sensor_mean_score,alert_max_score,alert_mean_score,threshold
2026-02-01 00:38:00+00:00,2026-02-01 00:57:00+00:00,20,MEDIUM,SYS_1,DESF_TA__J2_VBC,1,2.448965864236274,1.299860692850689,0.3692638857343529,0.16919521339755714,ADAPTIVE
2026-02-01 00:38:00+00:00,2026-02-01 00:57:00+00:00,20,MEDIUM,SYS_1,DESF_TA__J2_V_AVG_LL,2,2.1506304033761077,0.7623355758296602,0.3692638857343529,0.16919521339755714,ADAPTIVE
2026-02-01 00:38:00+00:00,2026-02-01 00:57:00+00:00,20,MEDIUM,SYS_1,DESF_TA__J2_VCN,3,1.8287752524875427,0.8951895526097168,0.3692638857343529,0.16919521339755714,ADAPTIVE
2026-02-01 00:38:00+00:00,2026-02-01 00:57:00+00:00,20,MEDIUM,SYS_1,DESF_TA__J2_VBN,4,1.6211721886877033,0.7650940144580582,0.3692638857343529,0.16919521339755714,ADAPTIVE
2026-02-01 00:38:00+00:00,2026-02-01 00:57:00+00:00,20,MEDIUM,SYS_1,DESF_TA__J2_V_AVG_LN,5,1.5145278800771127,0.7083622014972579,0.3692638857343529,0.16919521339755714,ADAPTIVE
2026-02-01 00:38:00+00:00,2026-02-01 00:57:00+00:00,20,MEDIUM,SYS_1,DESF_TA__J2_VCA,6,1.0912035871979977,0.5087325331623925,0.3692638857343529,0.16919521339755714,ADAPTIVE
2026-02-01 00:38:00+00:00,2026-02-01 00:57:00+00:00,20,MEDIUM,SYS_1,DESF_TA__J2_VAB,7,0.9291037264457709,0.4919844218128987,0.3692638857343529,0.16919521339755714,ADAPTIVE
2026-02-01 00:38:00+00:00,2026-02-01 00:57:00+00:00,20,MEDIUM,SYS_1,DESF_TA__J2_VAN,8,0.8126952939564133,0.3689218806478654,0.3692638857343529,0.16919521339755714,ADAPTIVE
2026-02-01 10:55:00+00:00,2026-02-01 11:00:00+00:00,6,MEDIUM,SYS_1,DESF_TA__J2_VCA,1,1.4349397381273998,0.9310702642076322,0.28651663997076265,0.161076780854466,ADAPTIVE
2026-02-01 10:55:00+00:00,2026-02-01 11:00:00+00:00,6,MEDIUM,SYS_1,DESF_TA__J2_VAN,2,1.429585684859038,0.8868185260167153,0.28651663997076265,0.161076780854466,ADAPTIVE
2026-02-01 10:55:00+00:00,2026-02-01 11:00:00+00:00,6,MEDIUM,SYS_1,DESF_TA__J2_V_AVG_LL,3,1.404612049205935,0.9360412290106584,0.28651663997076265,0.161076780854466,ADAPTIVE
2026-02-01 10:55:00+00:00,2026-02-01 11:00:00+00:00,6,MEDIUM,SYS_1,DESF_TA__J2_VCN,4,1.1853003081222593,0.66370784807331,0.28651663997076265,0.161076780854466,ADAPTIVE
2026-02-01 10:55:00+00:00,2026-02-01 11:00:00+00:00,6,MEDIUM,SYS_1,DESF_TA__J2_VAB,5,1.1360416751244933,0.6945417385587548,0.28651663997076265,0.161076780854466,ADAPTIVE
