timestamp_utc,DESF_TA__KVAR_A,DESF_TA__KVAR_B,DESF_TA__KVAR_C,DESF_TA__KVAR_TOT
2026-02-01 03:26:00+00:00,884.88367,866.62244,8629.9795,2614.5
2026-02-01 03:27:00+00:00,845.6807,829.42505,8269.25,2502.0269
2026-02-01 03:28:00+00:00,823.1391,807.663,8066.7393,2437.4783
2026-02-01 03:29:00+00:00,876.6333,858.21875,8559.542,2590.779
2026-02-01 03:30:00+00:00,873.7851,855.19995,8533.574,2582.332
2026-02-01 03:31:00+00:00,834.5289,818.3115,8169.8076,2469.8423
2026-02-01 03:32:00+00:00,844.29376,827.875,8258.375,2497.9854
2026-02-01 03:33:00+00:00,875.238,857.634,8545.48,2587.422
2026-02-01 03:34:00+00:00,869.4096,852.6116,8495.635,2571.5864
2026-02-01 03:35:00+00:00,845.2383,830.0106,8272.447,2502.4937
2026-02-01 03:36:00+00:00,843.83,828.464,8259.58,2498.252
2026-02-01 03:37:00+00:00,822.46387,807.88513,8070.8086,2437.4255
2026-02-01 03:38:00+00:00,823.59796,808.87756,8084.857,2440.955
2026-02-01 03:39:00+00:00,789.74,778.49,7801.0,2348.0293
2026-02-01 03:40:00+00:00,794.71875,784.69794,7875.521,2366.9521
2026-02-01 03:41:00+00:00,754.5391,749.9937,7576.2827,2262.1877
2026-02-01 03:42:00+00:00,813.8023,802.1088,8071.977,2424.316
2026-02-01 03:43:00+00:00,871.10004,854.9635,8544.308,2580.021
2026-02-01 03:44:00+00:00,791.62036,781.3939,7842.939,2357.2795
2026-02-01 03:45:00+00:00,805.1138,793.646,7951.4116,2393.2922
2026-02-01 03:46:00+00:00,872.1234,856.2425,8552.739,2583.9575
2026-02-01 03:47:00+00:00,792.1255,784.7627,7900.6274,2366.9607
2026-02-01 03:48:00+00:00,835.9765,821.57,8216.294,2480.454
2026-02-01 03:49:00+00:00,786.966,777.634,7813.306,2345.836
2026-02-01 03:50:00+00:00,814.09393,801.7062,8032.6733,2419.0735
2026-02-01 03:51:00+00:00,763.4652,756.87335,7614.6597,2281.1702
2026-02-01 03:52:00+00:00,871.55865,855.22174,8540.369,2580.7544
2026-02-01 03:53:00+00:00,839.4959,825.3408,8255.429,2490.398
2026-02-01 03:54:00+00:00,841.30005,826.2468,8265.021,2494.0425
2026-02-01 03:55:00+00:00,821.89777,807.8933,8086.2,2438.409
2026-02-01 03:56:00+00:00,849.584,833.8429,8330.0,2516.544
2026-02-01 03:57:00+00:00,875.4936,858.1638,8568.234,2590.5447
2026-02-01 03:58:00+00:00,852.8481,836.4577,8360.372,2525.2405
2026-02-01 03:59:00+00:00,882.1647,863.63135,8625.157,2608.2844
2026-02-01 04:00:00+00:00,849.77454,833.21,8326.432,2515.7766
2026-02-01 04:01:00+00:00,857.99347,841.56525,8409.131,2540.437
2026-02-01 04:02:00+00:00,846.58203,830.986,8306.72,2508.2441
2026-02-01 04:03:00+00:00,883.5064,866.1574,8657.255,2615.3638
2026-02-01 04:04:00+00:00,901.8098,883.1412,8825.117,2667.4941
2026-02-01 04:05:00+00:00,816.9479,803.3956,8047.7393,2425.126
2026-02-01 04:06:00+00:00,846.0369,830.36957,8302.305,2506.6414
2026-02-01 04:07:00+00:00,877.87085,859.6812,8590.4795,2596.619
2026-02-01 04:08:00+00:00,839.43463,823.3115,8243.846,2487.1345
2026-02-01 04:09:00+00:00,818.5902,804.14905,8059.784,2428.7197
2026-02-01 04:10:00+00:00,878.5378,860.1933,8596.777,2598.4377
2026-02-01 04:11:00+00:00,862.5023,846.73865,8457.022,2554.7666
2026-02-01 04:12:00+00:00,817.3711,803.55115,8050.4224,2425.9622
2026-02-01 04:13:00+00:00,856.8761,840.837,8408.979,2538.6108
2026-02-01 04:14:00+00:00,873.66736,856.3612,8554.47,2587.398
2026-02-01 04:15:00+00:00,829.47705,814.74786,8149.9575,2459.0
2026-02-01 04:16:00+00:00,831.6673,816.69617,8170.385,2465.4385
2026-02-01 04:17:00+00:00,880.56604,862.1941,8606.687,2602.9233
2026-02-01 04:18:00+00:00,845.27826,829.0178,8286.218,2502.8457
2026-02-01 04:19:00+00:00,875.5915,857.53406,8566.532,2590.0872
2026-02-01 04:20:00+00:00,889.2164,870.7081,8700.266,2629.9653
2026-02-01 04:21:00+00:00,932.6044,912.6413,9099.111,2755.9978
2026-02-01 04:22:00+00:00,828.3981,813.8549,8152.0,2457.4236
2026-02-01 04:23:00+00:00,861.8218,844.663,8448.869,2551.3586
2026-02-01 04:24:00+00:00,897.60205,878.9184,8774.163,2653.9346
2026-02-01 04:25:00+00:00,860.6568,844.16364,8443.091,2549.1296
2026-02-01 04:26:00+00:00,826.00476,810.27625,8123.7144,2448.6855
2026-02-01 04:27:00+00:00,861.9817,844.551,8444.9795,2551.0247
2026-02-01 04:28:00+00:00,889.6565,871.11523,8695.134,2630.5566
2026-02-01 04:29:00+00:00,814.717,799.6128,8012.2764,2415.5745
2026-02-01 04:30:00+00:00,807.9375,793.4709,7941.0625,2395.5251
2026-02-01 04:31:00+00:00,849.95874,833.2348,8324.413,2515.5718
2026-02-01 04:32:00+00:00,854.62555,838.093,8362.372,2528.9465
2026-02-01 04:33:00+00:00,828.906,814.298,8139.7,2457.1821
2026-02-01 04:34:00+00:00,828.03955,812.5688,8116.6875,2452.2708
2026-02-01 04:35:00+00:00,913.68085,894.1638,8917.298,2699.5745
2026-02-01 04:36:00+00:00,854.95874,838.46893,8389.326,2532.0063
2026-02-01 04:37:00+00:00,873.2834,855.81464,8554.833,2584.5208
2026-02-01 04:38:00+00:00,912.883,893.6022,8921.913,2698.219
2026-02-01 04:39:00+00:00,864.3808,846.8489,8470.532,2558.2957
2026-02-01 04:40:00+00:00,864.7977,847.0711,8477.089,2559.5935
2026-02-01 04:41:00+00:00,921.313,900.7152,8990.782,2721.0762
2026-02-01 04:42:00+00:00,843.81036,827.3188,8283.8955,2499.5125
2026-02-01 04:43:00+00:00,885.35834,867.75867,8654.5,2617.5916
2026-02-01 04:44:00+00:00,872.08655,854.08075,8533.75,2579.5498
2026-02-01 04:45:00+00:00,823.8489,808.9596,8099.4893,2442.764
2026-02-01 04:46:00+00:00,899.0776,880.7449,8792.204,2659.0286
2026-02-01 04:47:00+00:00,828.56525,812.9391,8147.891,2456.3044
2026-02-01 04:48:00+00:00,812.68475,799.01086,8003.609,2412.0522
2026-02-01 04:49:00+00:00,828.25,812.75,8135.864,2454.5796
2026-02-01 04:50:00+00:00,843.83777,826.9422,8282.489,2499.0222
2026-02-01 04:51:00+00:00,822.04694,806.46124,8091.1836,2437.6387
2026-02-01 04:52:00+00:00,819.6667,804.73126,8064.646,2430.8728
