start_ts,end_ts,duration_minutes,severity,class,sensor_id,sensor_max_score,sensor_mean_score,affected_sensor_count,affected_sensors,max_score,mean_score,threshold
2026-02-01 20:52:00+00:00,2026-02-01 21:03:00+00:00,12,MEDIUM,SYS_3,DESF_TA__PF_C,0.9999992944624385,0.8765218922204607,2,DESF_TA__PF_C|DESF_TA__PF_B,0.8101109120289911,0.5767923437352794,MEDIUM
2026-02-02 04:32:00+00:00,2026-02-02 04:43:00+00:00,12,MEDIUM,PROCESS,DESF_TA__PF_B,1.0,0.5,26,DESF_TA__PF_B|DESF_TA__PF_C|DESF_TA__KW_C|DESF_TA__KW_A|DESF_TA__KW_TOT|DESF_TA__KW_B|DESF_TA__J1_IA|DESF_TA__J1_I_AVG|DESF_TA__J1_IC|DESF_TA__J1_IB|DESF_TA__KVA_C|DESF_TA__KVA_B|DESF_TA__KVA_TOT|DESF_TA__KVA_A|DESF_TA__KVAR_A|DESF_TA__KVAR_TOT|DESF_TA__KVAR_B|DESF_TA__KVAR_C|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VBC|DESF_TA__J2_VCN|DESF_TA__J2_VBN|DESF_TA__J2_VCA|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VAB|DESF_TA__J2_VAN,0.8464154037948788,0.6075947010911472,MEDIUM
2026-02-02 12:19:00+00:00,2026-02-02 12:23:00+00:00,5,MEDIUM,SYS_3,DESF_TA__PF_C,0.999989523151586,0.7619921025522356,2,DESF_TA__PF_C|DESF_TA__PF_B,0.711388082803942,0.6009096130931466,MEDIUM
2026-02-02 14:47:00+00:00,2026-02-02 14:54:00+00:00,8,MEDIUM,SYS_3,DESF_TA__PF_C,1.0,0.8647572701391197,2,DESF_TA__PF_C|DESF_TA__PF_B,0.8447268216249564,0.6912663029107271,MEDIUM
2026-02-02 19:34:00+00:00,2026-02-02 19:41:00+00:00,8,MEDIUM,NORMAL,DESF_TA__PF_A,1.0,0.9999999844336138,39,DESF_TA__PF_A|DESF_TA__PF|DESF_TA__MWH_DEL|DESF_TA__PF_C|DESF_TA__PF_B|VT5449017A|DESF_TA__KW_TOT|DESF_TA__KW_B|DESF_TA__KW_A|DESF_TA__KW_C|VT5449016H|VT5449013H|DESF_TA__KVA_C|DESF_TA__KVA_B|DESF_TA__KVA_A|DESF_TA__KVA_TOT|DESF_TA__J1_I_AVG|DESF_TA__J1_IB|DESF_TA__J1_IA|DESF_TA__J1_IC|VT5449011H|VT5449012H|DESF_TA__KVAR_A|TT5449012H|DESF_TA__KVAR_TOT|DESF_TA__KVAR_B|VT5449017H|DESF_TA__KVAR_C|VT5449012A|DESF_TA__FREC|TT5449017H|DESF_TA__J2_VAN|DESF_TA__J2_VAB|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VCA|DESF_TA__J2_VBN|DESF_TA__J2_VCN|DESF_TA__J2_VBC|DESF_TA__J2_V_AVG_LN,0.7700497726142295,0.5712500225065881,MEDIUM
2026-02-02 21:09:00+00:00,2026-02-02 21:14:00+00:00,6,MEDIUM,PROCESS,DESF_TA__KW_B,0.637832410673432,0.6157694688869256,26,DESF_TA__KW_B|DESF_TA__KW_TOT|DESF_TA__KW_C|DESF_TA__KW_A|DESF_TA__KVAR_A|DESF_TA__KVAR_C|DESF_TA__KVAR_TOT|DESF_TA__KVAR_B|DESF_TA__KVA_C|DESF_TA__KVA_TOT|DESF_TA__PF_C|DESF_TA__KVA_B|DESF_TA__KVA_A|DESF_TA__J1_I_AVG|DESF_TA__J1_IB|DESF_TA__J1_IC|DESF_TA__J1_IA|DESF_TA__PF_B|DESF_TA__J2_VAN|DESF_TA__J2_VCA|DESF_TA__J2_VCN|DESF_TA__J2_VAB|DESF_TA__J2_VBC|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VBN,0.6073123939588928,0.5670067147203912,MEDIUM
2026-02-03 03:08:00+00:00,2026-02-03 03:25:00+00:00,18,HIGH,PROCESS,DESF_TA__PF_B,1.0,0.27777751866868416,26,DESF_TA__PF_B|DESF_TA__PF_C|DESF_TA__KW_A|DESF_TA__KW_TOT|DESF_TA__KW_C|DESF_TA__KW_B|DESF_TA__J1_IB|DESF_TA__J1_IA|DESF_TA__J1_IC|DESF_TA__KVA_B|DESF_TA__J1_I_AVG|DESF_TA__KVA_TOT|DESF_TA__KVA_A|DESF_TA__KVA_C|DESF_TA__KVAR_A|DESF_TA__KVAR_B|DESF_TA__KVAR_TOT|DESF_TA__KVAR_C|DESF_TA__J2_VAN|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VAB|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VCA|DESF_TA__J2_VBC|DESF_TA__J2_VBN|DESF_TA__J2_VCN,0.8827687808995047,0.6784920237162649,MEDIUM
2026-02-03 04:16:00+00:00,2026-02-03 04:29:00+00:00,14,MEDIUM,PROCESS,DESF_TA__KVAR_B,0.9999999999634478,0.7058607401968765,26,DESF_TA__KVAR_B|DESF_TA__KVAR_A|DESF_TA__KVAR_TOT|DESF_TA__PF_B|DESF_TA__PF_C|DESF_TA__KVAR_C|DESF_TA__J1_IA|DESF_TA__KVA_A|DESF_TA__J1_I_AVG|DESF_TA__KVA_TOT|DESF_TA__J1_IC|DESF_TA__J1_IB|DESF_TA__KVA_B|DESF_TA__KVA_C|DESF_TA__KW_A|DESF_TA__KW_C|DESF_TA__KW_TOT|DESF_TA__KW_B|DESF_TA__J2_VAB|DESF_TA__J2_VBN|DESF_TA__J2_VAN|DESF_TA__J2_VBC|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VCA|DESF_TA__J2_VCN,0.8462021559302518,0.5755129894777397,MEDIUM
2026-02-03 04:39:00+00:00,2026-02-03 04:50:00+00:00,12,MEDIUM,PROCESS,DESF_TA__PF_B,0.9999999999998969,0.684959548048982,26,DESF_TA__PF_B|DESF_TA__PF_C|DESF_TA__KW_B|DESF_TA__KW_TOT|DESF_TA__KW_C|DESF_TA__KW_A|DESF_TA__KVA_B|DESF_TA__J1_I_AVG|DESF_TA__KVA_TOT|DESF_TA__J1_IA|DESF_TA__KVA_C|DESF_TA__KVA_A|DESF_TA__J1_IB|DESF_TA__J1_IC|DESF_TA__KVAR_A|DESF_TA__KVAR_C|DESF_TA__KVAR_TOT|DESF_TA__KVAR_B|DESF_TA__J2_VBN|DESF_TA__J2_VBC|DESF_TA__J2_VAB|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_VCN|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VAN|DESF_TA__J2_VCA,0.6771066552267898,0.5981924728998449,MEDIUM
2026-02-03 04:55:00+00:00,2026-02-03 05:14:00+00:00,20,MEDIUM,PROCESS,DESF_TA__PF_B,0.9250899860760189,0.6464243979588679,26,DESF_TA__PF_B|DESF_TA__KW_B|DESF_TA__KW_A|DESF_TA__KW_TOT|DESF_TA__KW_C|DESF_TA__PF_C|DESF_TA__J1_IC|DESF_TA__J1_IB|DESF_TA__J1_IA|DESF_TA__J1_I_AVG|DESF_TA__KVA_TOT|DESF_TA__KVA_A|DESF_TA__KVA_B|DESF_TA__KVA_C|DESF_TA__KVAR_B|DESF_TA__KVAR_TOT|DESF_TA__KVAR_A|DESF_TA__KVAR_C|DESF_TA__J2_VBN|DESF_TA__J2_VAB|DESF_TA__J2_VBC|DESF_TA__J2_V_AVG_LL|DESF_TA__J2_V_AVG_LN|DESF_TA__J2_VCN|DESF_TA__J2_VAN|DESF_TA__J2_VCA,0.6188226331498821,0.5502183277746685,MEDIUM
