timestamp_utc,DESF_TA__J1_IA,DESF_TA__J1_IB,DESF_TA__J1_IC,DESF_TA__J1_I_AVG,DESF_TA__KVA_A,DESF_TA__KVA_B,DESF_TA__KVA_C,DESF_TA__KVA_TOT,DESF_TA__KW_A,DESF_TA__KW_B,DESF_TA__KW_C,DESF_TA__KW_TOT
2026-02-01 00:00:00+00:00,195.39364192452828,196.0495300754717,196.39605743396228,196.01722658490567,1535.2943418867926,1540.969816792453,1544.4169809433963,4620.535851886792,1257.254717735849,1275.435849245283,1280.494340754717,3813.1905820754714
2026-02-01 00:01:00+00:00,181.97774609803923,182.5981376862745,183.08068711764705,182.63858796078432,1431.5627488235295,1436.6215701960784,1441.0137225490198,4309.019617647059,1147.1784222745098,1164.9509816078432,1170.4156923137255,3482.535285294118
2026-02-01 00:02:00+00:00,182.16917635294118,182.72242392307692,183.12053861538465,182.68446115384614,1431.8269159615386,1437.6423105769231,1441.5961584615384,4310.853829807693,1148.0326897307693,1166.4096131923077,1171.292307,3485.7384548076925
2026-02-01 00:03:00+00:00,186.1060202156863,186.7494118627451,187.19366788235294,186.77203876470585,1464.4450998039215,1469.503928039216,1473.6117570588235,4407.264710784314,1182.066667490196,1199.9254896078432,1205.300001254902,3587.2862715686274
2026-02-01 00:04:00+00:00,197.75392301923077,198.70564811764706,199.11154964705884,198.6235094117647,1555.35384,1561.2769209615385,1565.6250046153846,4682.092275,1278.259612346154,1297.2576919615385,1302.6038575769232,3878.12115
2026-02-01 00:05:00+00:00,180.67859374074072,181.23608926785712,181.703537,181.23798282142857,1419.5571442857142,1425.04821625,1429.4392874999999,4273.932119642857,1134.9785676428571,1153.2839335,1158.4017746428572,3446.6643026785714
2026-02-01 00:06:00+00:00,194.11817357692308,194.44294396226414,195.2374033653846,194.79640430769228,1524.0415060377356,1529.5452805660377,1533.8056616981132,4587.2906018867925,1245.6698074716983,1263.9981122641511,1269.5188705660378,3779.196219811321
2026-02-01 00:07:00+00:00,176.47409411320754,176.30211246296295,177.54277450943397,176.3524811111111,1382.685185,1387.442596111111,1391.7999962962963,4161.7888907407405,1090.2907462962962,1107.7907353333333,1113.055557111111,3311.1388935185187
2026-02-01 00:08:00+00:00,151.3340188490566,151.96823025,152.47903946153846,151.87677333962264,1191.9528336603773,1196.1414974716981,1200.4396292075471,3588.494324528302,876.5905656226415,893.277357509434,899.1365393076923,2667.971705283019
2026-02-01 00:09:00+00:00,165.91992539622643,166.49309314814815,166.8837218888889,166.5097028888889,1307.4240631481482,1312.3981462962963,1316.012957962963,3935.775942592593,1010.5481498518519,1027.622224148148,1032.3666694814815,3070.537046296296
2026-02-01 00:10:00+00:00,154.30446217307693,154.76128347169814,155.15192547169812,154.74875481132074,1216.0924505660378,1220.6000003773586,1224.4283009433962,3661.005656603774,903.8754754716982,920.5698104528302,925.2792507547169,2749.7301971698116
2026-02-01 00:11:00+00:00,151.77354038,152.27344005999998,152.83810271428572,152.37732019999999,1196.6499974,1200.9019996,1205.477993,3602.897998,881.8720010000001,898.69600216,903.75400016,2684.3120120000003
2026-02-01 00:12:00+00:00,133.25471764150944,133.75911586538462,134.3160387735849,133.9142405,1049.609088509091,1053.5072784727272,1058.4490909454546,3161.434548181818,700.4236339636363,716.9527288,721.4927268363635,2138.7036283636367
2026-02-01 00:13:00+00:00,165.35076612765957,166.10706319148937,166.2899365319149,165.92948876595744,1303.1291675,1307.9500045833333,1311.066675625,3922.0187322916668,1007.052081875,1023.6625059166666,1028.1270815833334,3058.8520812499996
2026-02-01 00:14:00+00:00,154.8496986226415,155.20120522222223,155.5266484074074,155.2129445185185,1216.0592605555557,1220.4537103703706,1223.646289814815,3659.98517962963,909.8425915555556,925.8666683703703,930.2296308518519,2765.8611342592594
2026-02-01 00:15:00+00:00,167.6150383773585,168.0064043846154,168.32934609615384,168.02617348076924,1316.0717032075472,1320.503770188679,1322.0547205660378,3959.667913207547,1025.339623735849,1041.3981106037736,1045.9830123773584,3112.726424528302
2026-02-01 00:16:00+00:00,165.5882646792453,166.08198209433962,166.3339261851852,165.9961852962963,1298.0185183333333,1302.4018555555556,1305.3129544444444,3905.5981305555556,1006.4203691111112,1022.3814811481482,1026.9222221851853,3055.714812037037
