timestamp_utc,DESF_TA__KVAR_A,DESF_TA__KVAR_B,DESF_TA__KVAR_C,DESF_TA__KVAR_TOT
2026-02-01 00:00:00+00:00,879.3603769056604,862.9830184150943,8615.943396226416,2603.941512264151
2026-02-01 00:01:00+00:00,854.7549043137254,839.0901967843138,8394.58,2532.7784352941176
2026-02-01 00:02:00+00:00,854.2211573076924,838.9384624615384,8389.211538461539,2532.082698076923
2026-02-01 00:03:00+00:00,862.0941162352941,845.8901941960784,8454.960784313726,2553.472550980392
2026-02-01 00:04:00+00:00,884.6923076923077,867.2980734615384,8671.134615384615,2619.111544230769
2026-02-01 00:05:00+00:00,851.4053562857143,835.8749967857142,8362.57142857143,2523.535700892857
2026-02-01 00:06:00+00:00,876.3192303076922,859.5754705660378,8590.207547169812,2595.1188688679244
2026-02-01 00:07:00+00:00,845.090740074074,830.1092597037037,8309.396226415094,2505.416675925926
2026-02-01 00:08:00+00:00,804.8754732830189,793.0346128461539,7936.547169811321,2391.1735839622643
2026-02-01 00:09:00+00:00,828.5703723703705,815.2999957777778,8151.425925925926,2459.012962037037
2026-02-01 00:10:00+00:00,812.1509433962265,800.0622627924529,8004.773584905661,2412.6811433962266
2026-02-01 00:11:00+00:00,807.02600336,794.73,7958.58,2397.6319820000003
2026-02-01 00:12:00+00:00,779.4127264,769.6327281454545,7721.472727272727,2321.2036263636364
2026-02-01 00:13:00+00:00,824.6645863333333,811.7687505,8111.25,2447.556254166667
2026-02-01 00:14:00+00:00,805.2415069433963,793.4629629629629,7933.018518518518,2391.9425861111113
2026-02-01 00:15:00+00:00,823.8509452075472,810.7377376603774,8092.396226415094,2443.8301981132076
2026-02-01 00:16:00+00:00,817.9740791851851,805.0796282962963,8039.777777777777,2427.0277962962964
2026-02-01 00:17:00+00:00,824.3907402962963,811.2574078518519,8101.905660377359,2445.112950925926
2026-02-01 00:18:00+00:00,849.5692314615385,835.1326927692309,8326.461538461539,2517.3403884615386
2026-02-01 00:19:00+00:00,782.3365384615385,772.678433254902,7730.903846153846,2328.074978846154
2026-02-01 00:20:00+00:00,881.41874825,865.2416674166667,8614.8125,2606.217014893617
2026-02-01 00:21:00+00:00,845.4307696923078,831.2884638461538,8284.23076923077,2505.1500009615384
2026-02-01 00:22:00+00:00,805.0277777777778,793.3037074814814,7929.111111111111,2391.2407361111113
2026-02-01 00:23:00+00:00,838.7755077551021,825.1959191020409,8228.551020408164,2486.824482653061
2026-02-01 00:24:00+00:00,864.6547138113207,849.2153825384614,8462.76923076923,2560.3283094339627
2026-02-01 00:25:00+00:00,806.8980401568627,794.9634576153846,7944.673076923077,2396.80196372549
2026-02-01 00:26:00+00:00,828.4846179230769,815.1211524615385,8138.307692307692,2457.4211567307693
2026-02-01 00:27:00+00:00,838.125,824.8018856603774,8235.716981132075,2486.7717009433964
2026-02-01 00:28:00+00:00,851.5553577857144,837.2410682142856,8354.392857142857,2524.2285767857143
2026-02-01 00:29:00+00:00,824.3090917272729,811.4545440909092,8102.840909090909,2446.0500045454546
2026-02-01 00:30:00+00:00,837.3288422307693,822.5096153846154,8202.826923076924,2480.0807730769234
2026-02-01 00:31:00+00:00,879.7777799999999,863.5722237777778,8595.905660377359,2602.714825925926
2026-02-01 00:32:00+00:00,876.9849058867925,860.9415042264152,8562.943396226416,2593.758499056604
2026-02-01 00:33:00+00:00,848.064817037037,833.1703717037037,8296.555555555555,2510.918511111111
2026-02-01 00:34:00+00:00,888.4773593962263,872.6811316226415,8678.056603773584,2628.952820754717
2026-02-01 00:35:00+00:00,865.4279992799999,850.4860021600001,8455.12,2561.36998
2026-02-01 00:36:00+00:00,823.753842923077,810.8673118461538,8064.576923076923,2440.1961576923077
2026-02-01 00:37:00+00:00,841.573584226415,826.7962300377359,8220.094339622641,2490.3905650943398
2026-02-01 00:38:00+00:00,833.6886803773584,818.6296318518517,8143.0,2465.7037083333335
2026-02-01 00:39:00+00:00,865.8692321538462,850.2153848461538,8454.134615384615,2561.50385
2026-02-01 00:40:00+00:00,845.5288507692308,830.2792461886792,8272.735849056604,2502.7150971698115
2026-02-01 00:41:00+00:00,893.6239978399999,874.9530639183673,8714.960784313726,2640.6843068627454
2026-02-01 00:42:00+00:00,828.7843149019608,815.8274512156863,8130.901960784314,2457.6941352941176
2026-02-01 00:43:00+00:00,878.4745428363636,863.0654562909091,8588.745454545455,2600.3981845454546
2026-02-01 00:44:00+00:00,844.0396199245283,830.9320770566038,8273.924528301886,2502.3547273584904
2026-02-01 00:45:00+00:00,867.7673488979592,853.5938782857144,8487.612244897959,2570.1244765306124
2026-02-01 00:46:00+00:00,876.8226433207548,862.1113178113208,8574.32075471698,2596.3811358490566
2026-02-01 00:47:00+00:00,860.0052650526317,845.4070188070175,8418.508771929824,2547.310512280702
2026-02-01 00:48:00+00:00,837.7749972142857,824.4464275,8217.839285714286,2484.0339223214287
2026-02-01 00:49:00+00:00,910.0096165384615,893.4057664615385,8881.288461538461,2691.557701923077
2026-02-01 00:50:00+00:00,843.5791639166667,830.3729171666668,8275.729166666666,2501.5041604166668
2026-02-01 00:51:00+00:00,804.7181829090908,794.1127253090908,7927.272727272727,2391.5490854545455
2026-02-01 00:52:00+00:00,888.135716,873.5982142857143,8696.945454545454,2631.003592857143
2026-02-01 00:53:00+00:00,843.0145485090909,830.3290926545454,8268.563636363637,2500.192738181818
2026-02-01 00:54:00+00:00,809.2173063076923,798.2113221132075,7956.094339622641,2402.271146153846
2026-02-01 00:55:00+00:00,838.6851896296297,825.9074040740741,8225.444444444445,2487.2092694444445
2026-02-01 00:56:00+00:00,840.0340407659575,826.8291714166667,8226.936170212766,2488.008519148936
2026-02-01 00:57:00+00:00,808.4415098867925,797.0092603703704,7949.2962962962965,2400.324060185185
2026-02-01 00:58:00+00:00,843.6296296296297,829.6888868888889,8266.666666666666,2499.97035
2026-02-01 00:59:00+00:00,846.6722242222223,832.5981501481482,8291.907407407407,2508.311320754717
2026-02-01 01:00:00+00:00,841.2823534117648,827.41599976,8245.176470588236,2493.4568539215684
2026-02-01 01:01:00+00:00,834.2821437142857,821.082459508772,8183.350877192983,2473.6227850877194
2026-02-01 01:02:00+00:00,852.2301923018869,838.5603764528303,8349.396226415094,2525.7056726415094
2026-02-01 01:03:00+00:00,859.5755116734694,845.1122448979592,8421.25,2546.634706122449
2026-02-01 01:04:00+00:00,852.0800015272728,837.2236361454545,8342.563636363637,2523.49636
2026-02-01 01:05:00+00:00,833.5740762962962,819.9203717037037,8174.462962962963,2470.946288888889
2026-02-01 01:06:00+00:00,844.7833365833334,829.7750015,8275.489361702128,2501.9270833333335
2026-02-01 01:07:00+00:00,840.11600096,825.94199832,8231.26,2488.9306040816327
2026-02-01 01:08:00+00:00,818.7642865714286,805.7267848571429,8029.160714285715,2427.3946401785715
2026-02-01 01:09:00+00:00,848.0148112592592,834.0056601509434,8302.703703703704,2512.3518564814817
2026-02-01 01:10:00+00:00,870.8055533333334,855.2436378909091,8509.927272727273,2576.609081818182
2026-02-01 01:11:00+00:00,836.0769207692308,822.4134626923077,8191.0,2477.3588098039218
2026-02-01 01:12:00+00:00,865.2156898039216,850.2705832941176,8466.745098039215,2560.701997
2026-02-01 01:13:00+00:00,864.4763638545455,849.6145419636363,8461.8,2560.2981845454547
2026-02-01 01:14:00+00:00,859.1846183846154,844.655769923077,8411.384615384615,2544.978844230769
2026-02-01 01:15:00+00:00,913.54199952,896.6280004800001,8910.88,2701.267993
2026-02-01 01:16:00+00:00,855.6230773846154,841.3903855384615,8378.557692307691,2534.8384490384615
2026-02-01 01:17:00+00:00,888.6142872142857,872.6196462857143,8682.857142857143,2629.491080357143
2026-02-01 01:18:00+00:00,820.5735830943396,808.3075503396227,8054.259259259259,2432.6759305555556
2026-02-01 01:19:00+00:00,851.5240749629629,836.8388886666667,8340.407407407407,2522.3907425925927
2026-02-01 01:20:00+00:00,869.4666646666666,854.2351854074075,8517.611111111111,2575.496311111111
2026-02-01 01:21:00+00:00,810.8490922181818,799.0727294545454,7990.6,2408.9418145454547
2026-02-01 01:22:00+00:00,751.6905667169812,749.1370385925926,7566.0,2257.4426
2026-02-01 01:23:00+00:00,753.2358501886793,750.7603793962264,7585.309090909091,2262.5142910714285
2026-02-01 01:24:00+00:00,751.5924532830189,749.3499993333332,7573.596153846154,2258.4277796296296
2026-02-01 01:25:00+00:00,750.1173060769231,747.97400264,7553.094339622641,2253.4509273584904
2026-02-01 01:26:00+00:00,749.6240765185185,747.0588223529412,7541.0,2251.082698076923
2026-02-01 01:27:00+00:00,748.11600096,745.2367329795918,7527.549019607844,2246.1137166666667
2026-02-01 01:28:00+00:00,747.0938758367347,744.4666646666666,7523.46,2243.840005
2026-02-01 01:29:00+00:00,747.37499375,745.07400144,7529.0,2245.356006
2026-02-01 01:30:00+00:00,748.7586961739131,746.0957459574468,7542.854166666667,2249.063829787234
2026-02-01 01:31:00+00:00,747.82800048,744.9320019200001,7531.88,2245.9529578431375
2026-02-01 01:32:00+00:00,748.0203710370371,744.892307,7528.388888888889,2245.7218127272727
2026-02-01 01:33:00+00:00,746.9509449811321,743.3113173584906,7513.0392156862745,2241.4903701923076
2026-02-01 01:34:00+00:00,745.1865409999999,742.3169820377358,7495.792452830188,2237.1907324074073
2026-02-01 01:35:00+00:00,793.4599976000001,782.08,7855.64705882353,2360.688237254902
2026-02-01 01:36:00+00:00,832.3472755636363,818.0036354909091,8174.142857142857,2468.28393125
2026-02-01 01:37:00+00:00,776.7140050400001,766.6823538823529,7692.38,2311.5803843137255
2026-02-01 01:38:00+00:00,813.0499955,800.59375125,8007.416666666667,2414.368754166667
2026-02-01 01:39:00+00:00,861.0183641632653,845.5918330612244,8432.979591836734,2549.9020295918367
2026-02-01 01:40:00+00:00,811.9018843018869,799.0792489056605,7995.905660377359,2410.5509518867925
2026-02-01 01:41:00+00:00,793.4659554042553,782.2191512340427,7826.297872340426,2358.317024468085
2026-02-01 01:42:00+00:00,827.3249981538461,813.7403846153846,8130.673076923077,2453.7423
2026-02-01 01:43:00+00:00,846.4865393846153,831.6000013846153,8298.51923076923,2507.9403875
2026-02-01 01:44:00+00:00,831.2519237692309,816.8807724615385,8157.365384615385,2463.8769153846156
2026-02-01 01:45:00+00:00,854.2553153191488,838.8787231489362,8370.063829787234,2530.1425627659573
2026-02-01 01:46:00+00:00,821.2688870222222,807.7644449777779,8069.022222222222,2435.948898888889
2026-02-01 01:47:00+00:00,787.1163255510205,776.218366367347,7759.285714285715,2339.2673642857144
2026-02-01 01:48:00+00:00,801.1458370833334,789.5041656666667,7883.020833333333,2378.9479114583332
2026-02-01 01:49:00+00:00,825.7895850833333,811.9583345833333,8098.125,2447.5604041666666
2026-02-01 01:50:00+00:00,796.4196047843137,784.8680004800001,7838.78431372549,2365.1294088235295
2026-02-01 01:51:00+00:00,796.8780004800001,785.2779992799999,7842.72,2367.089793877551
2026-02-01 01:52:00+00:00,816.8163265306123,804.5408163265306,8027.897959183673,2424.1979581632654
2026-02-01 01:53:00+00:00,847.6647039999999,833.4686267450979,8310.411764705883,2512.1666715686274
2026-02-01 01:54:00+00:00,830.3413072173913,816.8282590434783,8154.021739130435,2462.5630413043477
2026-02-01 01:55:00+00:00,814.9069767441861,802.4069739534884,8016.139534883721,2418.8418593023252
2026-02-01 01:56:00+00:00,839.5938782857144,824.72199832,8233.7,2487.281977
2026-02-01 01:57:00+00:00,857.762265735849,842.739624,8413.811320754718,2541.87924245283
2026-02-01 01:58:00+00:00,855.4645880833333,840.0854161666666,8390.3125,2534.5812635416664
2026-02-01 01:59:00+00:00,867.0469409795919,851.96875,8507.795918367347,2569.789825510204
2026-02-01 02:00:00+00:00,848.4847810434783,834.9326118260869,8347.065217391304,2518.1282532608698
2026-02-01 02:01:00+00:00,869.4812507500001,855.2895813333333,8546.5625,2579.4166666666665
2026-02-01 02:02:00+00:00,846.40199952,833.08400024,8324.98,2511.973979
2026-02-01 02:03:00+00:00,837.9857177142858,824.9183697959184,8240.938775510203,2486.9938663265307
2026-02-01 02:04:00+00:00,836.0761864761904,823.0500037142857,8219.904761904761,2481.1071488095236
2026-02-01 02:05:00+00:00,821.2470595294118,809.1235303529411,8081.3725490196075,2438.5137098039218
2026-02-01 02:06:00+00:00,848.293752,833.0040831020408,8307.897959183674,2511.2285704081633
2026-02-01 02:07:00+00:00,843.5122444081633,829.2897973877551,8268.69387755102,2499.675512244898
2026-02-01 02:08:00+00:00,803.883672,792.5999980408163,7916.265306122449,2388.0959275510204
2026-02-01 02:09:00+00:00,818.4301861886793,806.086789735849,8043.358490566037,2428.8585141509434
2026-02-01 02:10:00+00:00,852.6708360833333,838.2479171666668,8349.916666666666,2525.914570833333
2026-02-01 02:11:00+00:00,813.3791669166667,800.8625005,7985.479166666667,2412.8416593750003
2026-02-01 02:12:00+00:00,797.7700012,786.1540002400001,7848.82,2368.806001
2026-02-01 02:13:00+00:00,837.0600012,823.08599856,8203.84,2480.552007
2026-02-01 02:14:00+00:00,820.9446800851063,807.4872345531916,8053.297872340426,2433.7616978723404
2026-02-01 02:15:00+00:00,792.34800048,780.58599856,7800.6,2352.996006
2026-02-01 02:16:00+00:00,817.0510707234043,803.4127639148936,8020.255319148936,2422.4829776595743
2026-02-01 02:17:00+00:00,839.5428591020409,824.681634367347,8214.591836734693,2485.6755020408164
2026-02-01 02:18:00+00:00,823.51249825,809.1499990000001,8073.583333333333,2438.4127585106385
2026-02-01 02:19:00+00:00,834.7250025384615,819.6250034615385,8180.7307692307695,2472.4153865384615
2026-02-01 02:20:00+00:00,822.47599856,808.23599976,8066.94,2437.422002
2026-02-01 02:21:00+00:00,833.1117672941176,817.7862728627451,8158.921568627451,2466.788224509804
2026-02-01 02:22:00+00:00,854.0725504313725,837.3470578823529,8351.509803921568,2526.6235401960785
2026-02-01 02:23:00+00:00,814.6520830833333,800.6624985,8001.270833333333,2415.4499864583336
2026-02-01 02:24:00+00:00,859.0795427272728,842.3681848181818,8397.295454545454,2541.1795488636362
2026-02-01 02:25:00+00:00,826.6100036,811.80599856,8098.9,2448.295996
2026-02-01 02:26:00+00:00,809.2274575686275,795.4279992799999,7948.411764705882,2399.6627460784316
2026-02-01 02:27:00+00:00,840.6977756444444,824.9777777777778,8225.244444444445,2488.2022355555555
2026-02-01 02:28:00+00:00,857.91,841.36400144,8397.4375,2536.6740090000003
2026-02-01 02:29:00+00:00,816.5934766956522,803.1087008695653,8012.04347826087,2420.9043554347822
2026-02-01 02:30:00+00:00,890.3411745882353,873.0019638431372,8683.960784313726,2631.727457843137
2026-02-01 02:31:00+00:00,865.0104154166667,849.3468095319148,8455.083333333334,2559.166671875
2026-02-01 02:32:00+00:00,810.7693843265306,797.6551052244898,7958.285714285715,2404.232630612245
2026-02-01 02:33:00+00:00,831.44600096,817.27599736,8144.12,2463.135986
2026-02-01 02:34:00+00:00,862.605766923077,846.6942268461539,8426.76923076923,2551.969228846154
2026-02-01 02:35:00+00:00,843.0307664615385,828.5423044615384,8253.826923076924,2496.932716346154
2026-02-01 02:36:00+00:00,832.7058823529412,818.22200192,8155.117647058823,2466.3215764705883
2026-02-01 02:37:00+00:00,878.9300048,861.8620055199999,8577.62,2598.551992
2026-02-01 02:38:00+00:00,856.5958340833334,841.57499825,8384.979166666666,2536.6916708333333
2026-02-01 02:39:00+00:00,801.4384613076923,789.9173113846155,7894.211538461538,2380.7884663461537
2026-02-01 02:40:00+00:00,859.38599976,843.91400144,8415.24,2544.834004
2026-02-01 02:41:00+00:00,849.0156848627452,833.2679236226415,8309.207547169812,2513.4538432692307
2026-02-01 02:42:00+00:00,821.3076923076923,807.8307671538461,8063.686274509804,2435.274996153846
2026-02-01 02:43:00+00:00,812.8882327058824,800.7000002352942,7989.235294117647,2412.5254960784314
2026-02-01 02:44:00+00:00,799.7115349999999,788.8249993076922,7877.557692307692,2376.2884615384614
2026-02-01 02:45:00+00:00,835.1647075294118,821.4117658823529,8191.0392156862745,2475.6882519607843
